Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
"Brock University is a public research university in St. Catharines, Ontario, Canada.",Ontario,68,75,GPE,
"Brock University is a public research university in St. Catharines, Ontario, Canada.",Canada,77,83,GPE,
"Iowa State University is a public flagship land-grant and space-grant research university located in Ames, Iowa.",Iowa State University,0,21,ORG,
"Iowa State University is a public flagship land-grant and space-grant research university located in Ames, Iowa.",Ames,101,105,GPE,
"Iowa State University is a public flagship land-grant and space-grant research university located in Ames, Iowa.",Iowa,107,111,GPE,
Indiana University School of Medicine is a school.,Indiana University School of Medicine,0,37,ORG,
The University of Vermont is a public research university based in the United States.,The University of Vermont,0,25,ORG,
The University of Vermont is a public research university based in the United States.,the United States,67,84,GPE,
"Baylor College of Medicine, located in the Texas Medical Center, is a health sciences university located in Houston, Texas",Baylor College of Medicine,0,26,ORG,
"Baylor College of Medicine, located in the Texas Medical Center, is a health sciences university located in Houston, Texas",the Texas Medical Center,39,63,ORG,
"Baylor College of Medicine, located in the Texas Medical Center, is a health sciences university located in Houston, Texas",Houston,108,115,GPE,
"Baylor College of Medicine, located in the Texas Medical Center, is a health sciences university located in Houston, Texas",Texas,117,122,GPE,
The doctoral degree-granting and largest university of the University of Houston system.,University of Houston,59,80,ORG,
City University of New York is a New York-based school offering affordable academic opportunities.,City University of New York,0,27,ORG,
City University of New York is a New York-based school offering affordable academic opportunities.,New York,33,41,GPE,
Baylor University is a private university and a nationally ranked research institution.,Baylor University,0,17,ORG,
"Founded in 1824, Rensselaer Polytechnic Institute is the nation’s oldest technological research university.",1824,11,15,DATE,
"Founded in 1824, Rensselaer Polytechnic Institute is the nation’s oldest technological research university.",Rensselaer Polytechnic Institute,17,49,ORG,
"Gama Academy, a digital skills micro-college for fast learners. We teach coding, design, growth, sales with +90% job placement rate.",Gama Academy,0,12,ORG,
"A private liberal arts college located in Amherst, Massachusetts,. Amherst is an exclusively undergraduate",Amherst,42,49,GPE,
"A private liberal arts college located in Amherst, Massachusetts,. Amherst is an exclusively undergraduate",Massachusetts,51,64,GPE,
University of Kent is a economic growth and productivity.,University of Kent,0,18,ORG,
"California State University, Northridge is a public, comprehensive university committed to educational and professional goals of students.",California State University,0,27,ORG,
Weizmann Institute of Science is one of the worlds leading multidisciplinary basic research institutions in the natural and exact sciences.,Weizmann Institute of Science,0,29,ORG,
"SAIT Polytechnic, also known as The Southern Alberta Institute of Technology is a polytechnic institute located in Calgary, Alberta, Canada.",SAIT Polytechnic,0,16,ORG,
"SAIT Polytechnic, also known as The Southern Alberta Institute of Technology is a polytechnic institute located in Calgary, Alberta, Canada.",The Southern Alberta Institute of Technology,32,76,ORG,
"SAIT Polytechnic, also known as The Southern Alberta Institute of Technology is a polytechnic institute located in Calgary, Alberta, Canada.",Calgary,115,122,GPE,
"SAIT Polytechnic, also known as The Southern Alberta Institute of Technology is a polytechnic institute located in Calgary, Alberta, Canada.",Alberta,124,131,GPE,
"SAIT Polytechnic, also known as The Southern Alberta Institute of Technology is a polytechnic institute located in Calgary, Alberta, Canada.",Canada,133,139,GPE,
Siena College is a co-educational liberal arts college offering degrees and certificate courses in various disciplines.,Siena College,0,13,ORG,
Chapman University is an education institution providing educational services.,Chapman University,0,18,ORG,
Villanova University is a Roman Catholic institution of higher learning founded by the Order of Saint Augustine in 1842.,Villanova University,0,20,ORG,
Villanova University is a Roman Catholic institution of higher learning founded by the Order of Saint Augustine in 1842.,Roman Catholic,26,40,NORP,
Villanova University is a Roman Catholic institution of higher learning founded by the Order of Saint Augustine in 1842.,1842,115,119,DATE,
Fresno City College is a school in Fresno.,Fresno City College,0,19,ORG,
Fresno City College is a school in Fresno.,Fresno,35,41,GPE,
The University of New Brunswick (UNB) is one of Canada's oldest English-language universities.,The University of New Brunswick,0,31,ORG,
The University of New Brunswick (UNB) is one of Canada's oldest English-language universities.,UNB,33,36,ORG,
The University of New Brunswick (UNB) is one of Canada's oldest English-language universities.,Canada,48,54,GPE,
The University of New Brunswick (UNB) is one of Canada's oldest English-language universities.,English,64,71,LANGUAGE,
"DePauw University is a nationally-recognized, leading liberal arts college in Greencastle, Indiana, dedicated to educating 2,300 students",DePauw University,0,17,ORG,
"DePauw University is a nationally-recognized, leading liberal arts college in Greencastle, Indiana, dedicated to educating 2,300 students",Greencastle,78,89,GPE,
"DePauw University is a nationally-recognized, leading liberal arts college in Greencastle, Indiana, dedicated to educating 2,300 students",Indiana,91,98,GPE,
"DePauw University is a nationally-recognized, leading liberal arts college in Greencastle, Indiana, dedicated to educating 2,300 students","2,300",123,128,CARDINAL,
"UT Southwestern Medical Center is one of the country's leading academic medical centers, patient-care providers, and research institutions.",Southwestern Medical Center,3,30,ORG,
"UT Southwestern Medical Center is one of the country's leading academic medical centers, patient-care providers, and research institutions.",one,34,37,CARDINAL,
"Murdoch Childrens undertakes research into infant, child and adolescent health.",Murdoch Childrens,0,17,PERSON,
Ivy Tech Community College of Indiana is a school.,Indiana,30,37,GPE,
University of Central Arkansas is a school in Conway.,University of Central Arkansas,0,30,ORG,
University of Central Arkansas is a school in Conway.,Conway,46,52,GPE,
University of Wisconsin Oshkosh provides students with state-wide resources and ensures academic quality and accountability.,University of Wisconsin Oshkosh,0,31,ORG,
Camden County College is a school in Blackwood.,Camden County College,0,21,ORG,
Camden County College is a school in Blackwood.,Blackwood,37,46,GPE,
"Loyola University Maryland is a private institution located in Baltimore, Maryland.",Loyola University,0,17,ORG,
"Loyola University Maryland is a private institution located in Baltimore, Maryland.",Maryland,18,26,GPE,
"Loyola University Maryland is a private institution located in Baltimore, Maryland.",Baltimore,63,72,GPE,
"Loyola University Maryland is a private institution located in Baltimore, Maryland.",Maryland,74,82,GPE,
"Morehouse College operates as a historic, all-male, private liberal arts institution.",Morehouse College,0,17,ORG,
"Xavier University is a Jesuit Catholic university in Cincinnati, Ohio.",Xavier University,0,17,ORG,
"Xavier University is a Jesuit Catholic university in Cincinnati, Ohio.",Jesuit Catholic university,23,49,ORG,
"Xavier University is a Jesuit Catholic university in Cincinnati, Ohio.",Cincinnati,53,63,GPE,
"Xavier University is a Jesuit Catholic university in Cincinnati, Ohio.",Ohio,65,69,GPE,
"UNT is a public institution of higher education and research based in Denton, TX.",UNT,0,3,ORG,
"UNT is a public institution of higher education and research based in Denton, TX.",Denton,70,76,GPE,
"UNT is a public institution of higher education and research based in Denton, TX.",TX,78,80,ORG,
"The University of Delaware is a private-public research university located in Newark, Delaware. UD is the largest university in Delaware",The University of Delaware,0,26,ORG,
"The University of Delaware is a private-public research university located in Newark, Delaware. UD is the largest university in Delaware",Newark,78,84,GPE,
"The University of Delaware is a private-public research university located in Newark, Delaware. UD is the largest university in Delaware",Delaware,86,94,GPE,
"The University of Delaware is a private-public research university located in Newark, Delaware. UD is the largest university in Delaware",Delaware,128,136,GPE,
"Metro Nashville Public Schools is the nation’s 42nd largest district, preparing more than 86,000 students to excel in higher education,.....",42nd,47,51,ORDINAL,
"Metro Nashville Public Schools is the nation’s 42nd largest district, preparing more than 86,000 students to excel in higher education,.....","more than 86,000",80,96,CARDINAL,
"University of Bristol is educational institute to offers different courses to students, research projects,and jobs.",University of Bristol,0,21,ORG,
Kerala Institute of Medical Sciences is a multi-specialty tertiary care hospital that provides high-quality medical aid.,Kerala Institute of Medical Sciences,0,36,ORG,
Centennial College is a community college that offers a range of part-time and full-time educational programs and courses.,Centennial College,0,18,ORG,
The Thurgood Marshall College Fund (TMCF) is named for the U.S. Supreme Court's first African-American Justice.,The Thurgood Marshall College Fund,0,34,ORG,
The Thurgood Marshall College Fund (TMCF) is named for the U.S. Supreme Court's first African-American Justice.,the U.S. Supreme Court's,55,79,ORG,
The Thurgood Marshall College Fund (TMCF) is named for the U.S. Supreme Court's first African-American Justice.,first African-American Justice,80,110,ORG,
"Colorado School of Mines is a public teaching and research university in Golden, Colorado.",Colorado School of Mines,0,24,ORG,
"Colorado School of Mines is a public teaching and research university in Golden, Colorado.",Golden,73,79,GPE,
"Colorado School of Mines is a public teaching and research university in Golden, Colorado.",Colorado,81,89,GPE,
Avion School is a provider of software coaching services.,Avion School,0,12,ORG,
Northern Virginia Community College is a 2 year college located in Northern Virginia.,Northern Virginia Community College,0,35,ORG,
Northern Virginia Community College is a 2 year college located in Northern Virginia.,2 year,41,47,DATE,
Northern Virginia Community College is a 2 year college located in Northern Virginia.,Northern Virginia,67,84,LOC,
Vincennes University is a school in Vincennes.,Vincennes University,0,20,ORG,
Vincennes University is a school in Vincennes.,Vincennes,36,45,ORG,
"Cooper University Health Care is an academic health system that offers effective systems of care, bringing people and resources together.",Cooper University Health Care,0,29,ORG,
"Louisiana State University is the flagship university for Louisiana, supporting land, sea and space grant research.",Louisiana State University,0,26,ORG,
"Louisiana State University is the flagship university for Louisiana, supporting land, sea and space grant research.",Louisiana,58,67,GPE,
"Rowan College of South Jersey provides degrees, certificates, scholarships, book store, library, transcripts &amp; technical support.",Rowan College,0,13,ORG,
"Rowan College of South Jersey provides degrees, certificates, scholarships, book store, library, transcripts &amp; technical support.",South Jersey,17,29,GPE,
University of Rhode Island is a research and graduate institution offering graduate and undergraduate programs.,University of Rhode Island,0,26,ORG,
Oklahoma City Community College is a school.,Oklahoma City Community College,0,31,ORG,
Georgia State University is a public research university offering undergraduate and graduate degree programs across eight academic colleges.,Georgia State University,0,24,ORG,
Georgia State University is a public research university offering undergraduate and graduate degree programs across eight academic colleges.,eight,116,121,CARDINAL,
"The University of Arkansas is a public, co-educational research university, providing undergraduate, graduate, and professional programs.",The University of Arkansas,0,26,ORG,
"Clark University is a private, secular, teaching and research institution.",Clark University,0,16,ORG,
"USC, is an educational institution of higher learning located in Santurce, Puerto Rico. Its one of the oldest an&amp;d largest ED institutions.",USC,0,3,ORG,
"USC, is an educational institution of higher learning located in Santurce, Puerto Rico. Its one of the oldest an&amp;d largest ED institutions.",Santurce,65,73,GPE,
"USC, is an educational institution of higher learning located in Santurce, Puerto Rico. Its one of the oldest an&amp;d largest ED institutions.",Puerto Rico,75,86,GPE,
"USC, is an educational institution of higher learning located in Santurce, Puerto Rico. Its one of the oldest an&amp;d largest ED institutions.",one,92,95,CARDINAL,
"USC, is an educational institution of higher learning located in Santurce, Puerto Rico. Its one of the oldest an&amp;d largest ED institutions.",ED,127,129,ORG,
Union County College provides exceptional education programs in the liberal arts while developing new programs and classes .,Union County College,0,20,ORG,
"UC Santa Barbara is a leading center for teaching and research, distinguished by its interdisciplinary programs.",UC,0,2,GPE,
"UC Santa Barbara is a leading center for teaching and research, distinguished by its interdisciplinary programs.",Santa Barbara,3,16,GPE,
Hebrew University of Jerusalem is an academic and research institution that offer a diverse array of educational courses.,Hebrew University of Jerusalem,0,30,ORG,
Montclair State University is a school in Montclair.,Montclair State University,0,26,ORG,
The University of Memphis is a school in Memphis.,The University of Memphis,0,25,ORG,
The University of Memphis is a school in Memphis.,Memphis,41,48,GPE,
Johnson C Smith University is a school in Charlotte.,Johnson C Smith University,0,26,ORG,
Johnson C Smith University is a school in Charlotte.,Charlotte,42,51,GPE,
"Seneca is located in Toronto Ontario, Canada.",Toronto Ontario,21,36,GPE,
"Seneca is located in Toronto Ontario, Canada.",Canada,38,44,GPE,
"UCSC opened in 1965 with 650 students. Forty-five years later, the campus is home to nearly 15,000 undergraduates and 1,500 graduate",UCSC,0,4,ORG,
"UCSC opened in 1965 with 650 students. Forty-five years later, the campus is home to nearly 15,000 undergraduates and 1,500 graduate",1965,15,19,DATE,
"UCSC opened in 1965 with 650 students. Forty-five years later, the campus is home to nearly 15,000 undergraduates and 1,500 graduate",650,25,28,CARDINAL,
"UCSC opened in 1965 with 650 students. Forty-five years later, the campus is home to nearly 15,000 undergraduates and 1,500 graduate",Forty-five years later,39,61,DATE,
"UCSC opened in 1965 with 650 students. Forty-five years later, the campus is home to nearly 15,000 undergraduates and 1,500 graduate","nearly 15,000",85,98,CARDINAL,
"UCSC opened in 1965 with 650 students. Forty-five years later, the campus is home to nearly 15,000 undergraduates and 1,500 graduate","1,500",118,123,CARDINAL,
Jackson State University is a school in Jackson.,Jackson State University,0,24,ORG,
Jackson State University is a school in Jackson.,Jackson,40,47,GPE,
Chicago Public Schools (CPS) is the third largest school district in the United States. Chicago Public Schools has set ambitious goals to,Chicago,0,7,GPE,
Chicago Public Schools (CPS) is the third largest school district in the United States. Chicago Public Schools has set ambitious goals to,CPS,24,27,ORG,
Chicago Public Schools (CPS) is the third largest school district in the United States. Chicago Public Schools has set ambitious goals to,third,36,41,ORDINAL,
Chicago Public Schools (CPS) is the third largest school district in the United States. Chicago Public Schools has set ambitious goals to,the United States,69,86,GPE,
Chicago Public Schools (CPS) is the third largest school district in the United States. Chicago Public Schools has set ambitious goals to,Chicago Public Schools,88,110,ORG,
Sussex County Community College is a school in Newton.,Sussex County Community College,0,31,ORG,
Sussex County Community College is a school in Newton.,Newton,47,53,GPE,
Essex County College is a school in Newark.,Essex County College,0,20,ORG,
Essex County College is a school in Newark.,Newark,36,42,GPE,
University of Dayton is a school in Dayton.,University of Dayton,0,20,ORG,
University of Dayton is a school in Dayton.,Dayton,36,42,ORG,
"University of Massachusetts, Lowell is a school in Lowell.",University of Massachusetts,0,27,ORG,
"University of Massachusetts, Lowell is a school in Lowell.",Lowell,29,35,GPE,
"University of Massachusetts, Lowell is a school in Lowell.",Lowell,51,57,GPE,
Université Sainte-Anne offers university and college study programs as well as immersion and tailor-made training programs in French.,Université Sainte-Anne,0,22,ORG,
Université Sainte-Anne offers university and college study programs as well as immersion and tailor-made training programs in French.,French,126,132,LANGUAGE,
University of North Dakota is a school in Grand Forks.,University of North Dakota,0,26,ORG,
University of North Dakota is a school in Grand Forks.,Grand Forks,42,53,GPE,
"George Mason University is an innovative, entrepreneurial institution.",George Mason University,0,23,ORG,
"Lipscomb University is a faith-based, liberal arts institution in Nashville, Tenn.",Lipscomb University,0,19,ORG,
"Lipscomb University is a faith-based, liberal arts institution in Nashville, Tenn.",Nashville,66,75,GPE,
"Lipscomb University is a faith-based, liberal arts institution in Nashville, Tenn.",Tenn.,77,82,GPE,
Harvard College is a private college that offers education options in many different fields.,Harvard College,0,15,ORG,
Library of Congress is a school in Washington.,Congress,11,19,ORG,
Library of Congress is a school in Washington.,Washington,35,45,GPE,
The University of Wollongong (UOW) is ranked as one of world's best modern universities.,The University of Wollongong,0,28,ORG,
The University of Wollongong (UOW) is ranked as one of world's best modern universities.,UOW,30,33,ORG,
"Nova Southeastern University is a nonprofit, independent research university offering undergraduate, graduate, and professional degrees.",Nova Southeastern University,0,28,ORG,
National Institute of Allergy and Infectious is a medical research agency that supports basic and applied research for allergic diseases.,National Institute of Allergy,0,29,ORG,
University of Oklahoma College of Medicine strives to improve the lives of people for advanced medical care.,University of Oklahoma College of Medicine,0,42,ORG,
London School of Hygiene &amp; Tropical Medicine is a center for research and postgraduate education in public and global health.,London School of Hygiene &amp,0,29,ORG,
London School of Hygiene &amp; Tropical Medicine is a center for research and postgraduate education in public and global health.,Tropical Medicine,31,48,ORG,
"Youngstown State University (YSU), founded in 1908, is an urban research university located in Youngstown, Ohio, United States",Youngstown State University,0,27,ORG,
"Youngstown State University (YSU), founded in 1908, is an urban research university located in Youngstown, Ohio, United States",YSU,29,32,ORG,
"Youngstown State University (YSU), founded in 1908, is an urban research university located in Youngstown, Ohio, United States",1908,46,50,DATE,
"Youngstown State University (YSU), founded in 1908, is an urban research university located in Youngstown, Ohio, United States",Youngstown,95,105,GPE,
"Youngstown State University (YSU), founded in 1908, is an urban research university located in Youngstown, Ohio, United States",Ohio,107,111,GPE,
"Youngstown State University (YSU), founded in 1908, is an urban research university located in Youngstown, Ohio, United States",United States,113,126,GPE,
"The University of Texas Medical Branch is a component of the University of Texas System located in Galveston, Texas",The University of Texas Medical Branch,0,38,ORG,
"The University of Texas Medical Branch is a component of the University of Texas System located in Galveston, Texas",the University of Texas System,57,87,ORG,
"The University of Texas Medical Branch is a component of the University of Texas System located in Galveston, Texas",Galveston,99,108,GPE,
"The University of Texas Medical Branch is a component of the University of Texas System located in Galveston, Texas",Texas,110,115,GPE,
Keck School of Medicine is a school.,Keck School of Medicine,0,23,ORG,
The University of Arkansas at Little Rock is a metropolitan research university that provides an accessible &amp; quality education.,The University of Arkansas at Little Rock,0,41,ORG,
"University of Connecticut is a public land-grant research university in Storrs, Connecticut.",University of Connecticut,0,25,ORG,
"University of Connecticut is a public land-grant research university in Storrs, Connecticut.",Storrs,72,78,GPE,
"University of Connecticut is a public land-grant research university in Storrs, Connecticut.",Connecticut,80,91,GPE,
Established in 1969 as the University of the Negev with the aim of promoting the development of the Negev desert .,1969,15,19,DATE,
Established in 1969 as the University of the Negev with the aim of promoting the development of the Negev desert .,the University of the Negev,23,50,ORG,
Established in 1969 as the University of the Negev with the aim of promoting the development of the Negev desert .,Negev,100,105,LOC,
"The University of Rochester is a private research university located in Rochester, New York; founded in 1850 with 12,000+ students enrolled.",The University of Rochester,0,27,ORG,
"The University of Rochester is a private research university located in Rochester, New York; founded in 1850 with 12,000+ students enrolled.",Rochester,72,81,GPE,
"The University of Rochester is a private research university located in Rochester, New York; founded in 1850 with 12,000+ students enrolled.",New York,83,91,GPE,
"The University of Rochester is a private research university located in Rochester, New York; founded in 1850 with 12,000+ students enrolled.",1850,104,108,DATE,
"The University of Rochester is a private research university located in Rochester, New York; founded in 1850 with 12,000+ students enrolled.","12,000",114,120,CARDINAL,
Universiti Sains Malaysia is a school in Penang.,Malaysia,17,25,GPE,
Universiti Sains Malaysia is a school in Penang.,Penang,41,47,GPE,
Atlanta University Center Consortium is an association of private institutions of higher education.,Atlanta University Center Consortium,0,36,ORG,
"Carleton University is a comprehensive university located in the capital of Canada, Ottawa, Ontario.",Carleton University,0,19,ORG,
"Carleton University is a comprehensive university located in the capital of Canada, Ottawa, Ontario.",Canada,76,82,GPE,
"Carleton University is a comprehensive university located in the capital of Canada, Ottawa, Ontario.",Ottawa,84,90,GPE,
"Carleton University is a comprehensive university located in the capital of Canada, Ottawa, Ontario.",Ontario,92,99,GPE,
"Since 1965, the University of California, Irvine has combined the strengths of a major research university with the bounty of an",1965,6,10,DATE,
"Since 1965, the University of California, Irvine has combined the strengths of a major research university with the bounty of an","the University of California, Irvine",12,48,ORG,
Western Michigan Universiy,Western Michigan Universiy,0,26,ORG,
Carmel School is an academically comprehensive institutions in Bangalore.,Carmel School,0,13,ORG,
Carmel School is an academically comprehensive institutions in Bangalore.,Bangalore,63,72,GPE,
"Elon University is a private liberal arts university in Elon, North Carolina, United States. Founded as Elon College in 1889,",Elon University,0,15,ORG,
"Elon University is a private liberal arts university in Elon, North Carolina, United States. Founded as Elon College in 1889,",Elon,56,60,GPE,
"Elon University is a private liberal arts university in Elon, North Carolina, United States. Founded as Elon College in 1889,",North Carolina,62,76,GPE,
"Elon University is a private liberal arts university in Elon, North Carolina, United States. Founded as Elon College in 1889,",United States,78,91,GPE,
"Elon University is a private liberal arts university in Elon, North Carolina, United States. Founded as Elon College in 1889,",Elon College,104,116,ORG,
"Elon University is a private liberal arts university in Elon, North Carolina, United States. Founded as Elon College in 1889,",1889,120,124,DATE,
University of Pikeville is a school in Pikeville.,University of Pikeville,0,23,ORG,
University of Pikeville is a school in Pikeville.,Pikeville,39,48,GPE,
"University of Colorado offers higher education and serving as the catalysts in business, arts, health, and community growth.",University of Colorado,0,22,ORG,
"Gustavus Adolphus College is a private liberal arts college located in St. Peter, Minnesota",Gustavus Adolphus College,0,25,ORG,
"Gustavus Adolphus College is a private liberal arts college located in St. Peter, Minnesota",St. Peter,71,80,GPE,
"Gustavus Adolphus College is a private liberal arts college located in St. Peter, Minnesota",Minnesota,82,91,GPE,
"University of Arkansas Community College, Morrilton is a school in Morrilton.",University of Arkansas Community College,0,40,ORG,
"University of Arkansas Community College, Morrilton is a school in Morrilton.",Morrilton,42,51,PERSON,
"University of Arkansas Community College, Morrilton is a school in Morrilton.",Morrilton,67,76,GPE,
"Founded in 1831 as Alabama's first public college, The University of Alabama is dedicated to excellence in teaching, research and service.",1831,11,15,DATE,
"Founded in 1831 as Alabama's first public college, The University of Alabama is dedicated to excellence in teaching, research and service.",Alabama,19,26,GPE,
"Founded in 1831 as Alabama's first public college, The University of Alabama is dedicated to excellence in teaching, research and service.",The University of Alabama,51,76,ORG,
Landi English is a online real-time language course providers in China.,Landi English,0,13,PERSON,
Landi English is a online real-time language course providers in China.,China,65,70,GPE,
Jacksonville State University is a company that specializes in IT staffing and IT solutions.,Jacksonville State University,0,29,ORG,
"The University of Oregon, is a public flagship research university located in Eugene, Oregon.",The University of Oregon,0,24,ORG,
"The University of Oregon, is a public flagship research university located in Eugene, Oregon.",Eugene,78,84,GPE,
"The University of Oregon, is a public flagship research university located in Eugene, Oregon.",Oregon,86,92,GPE,
Southern Illinois University Edwardsville is a school in Edwardsville.,Southern Illinois University,0,28,ORG,
Southern Illinois University Edwardsville is a school in Edwardsville.,Edwardsville,29,41,GPE,
Southern Illinois University Edwardsville is a school in Edwardsville.,Edwardsville,57,69,GPE,
"LePort Schools helps students acquire the essential knowledge, thinking skills, and strength of character required.",LePort Schools,0,14,PERSON,
"Colorado State University, home of the Rams, where green &amp; gold pride runs deep.",Colorado State University,0,25,ORG,
"Colorado State University, home of the Rams, where green &amp; gold pride runs deep.",Rams,39,43,PERSON,
"Colorado State University, home of the Rams, where green &amp; gold pride runs deep.",green &amp,51,61,ORG,
North Carolina Central University is a liberal arts college for African-American students.,North Carolina Central University,0,33,ORG,
North Carolina Central University is a liberal arts college for African-American students.,African-American,64,80,NORP,
Brigham Young University is a private university owned and operated by The Church of Jesus Christ of Latter-day Saints.,Brigham Young University,0,24,ORG,
Brigham Young University is a private university owned and operated by The Church of Jesus Christ of Latter-day Saints.,The Church of Jesus Christ of Latter-day Saints,71,118,ORG,
"University of Louisiana, Lafayette is a school in Lafayette.","University of Louisiana, Lafayette",0,34,ORG,
"University of Louisiana, Lafayette is a school in Lafayette.",Lafayette,50,59,GPE,
VTC Academy trains and supplies human resources in the Information Technology and Design Industries.,VTC Academy,0,11,ORG,
VTC Academy trains and supplies human resources in the Information Technology and Design Industries.,the Information Technology and Design Industries,51,99,ORG,
Arkansas Tech University is a school in Russellville.,Arkansas Tech University,0,24,ORG,
Arkansas Tech University is a school in Russellville.,Russellville,40,52,GPE,
"Mercer University is a private, coeducational university with its main campus in Macon, Georgia, United States",Mercer University,0,17,ORG,
"Mercer University is a private, coeducational university with its main campus in Macon, Georgia, United States",Macon,81,86,GPE,
"Mercer University is a private, coeducational university with its main campus in Macon, Georgia, United States",Georgia,88,95,GPE,
"Mercer University is a private, coeducational university with its main campus in Macon, Georgia, United States",United States,97,110,GPE,
University of Westminster is a public university.,University of Westminster,0,25,ORG,
Spelman College is a historically Black college that specializes in the education of women of African descent.,Spelman College,0,15,ORG,
Spelman College is a historically Black college that specializes in the education of women of African descent.,African,94,101,NORP,
Albany Medical College is a school.,Albany Medical College,0,22,ORG,
"North Carolina School of Science &amp; Mathematics is a two-year, public residential high school.",North Carolina School of Science &,0,34,ORG,
"North Carolina School of Science &amp; Mathematics is a two-year, public residential high school.",Mathematics,39,50,PRODUCT,
"North Carolina School of Science &amp; Mathematics is a two-year, public residential high school.",two-year,56,64,DATE,
Embry-Riddle is the world’s oldest and largest fully accredited university specializing in aviation and aerospace.,Embry-Riddle,0,12,ORG,
Duquesne University is a school in Pittsburgh.,Duquesne University,0,19,ORG,
Duquesne University is a school in Pittsburgh.,Pittsburgh,35,45,GPE,
UNC Charlotte is North Carolina's urban research university.,UNC,0,3,ORG,
UNC Charlotte is North Carolina's urban research university.,Charlotte,4,13,GPE,
UNC Charlotte is North Carolina's urban research university.,North Carolina's,17,33,GPE,
St. Petersburg College is accredited by the Southern Association of Colleges and Schools Commission on Colleges.,St. Petersburg College,0,22,ORG,
St. Petersburg College is accredited by the Southern Association of Colleges and Schools Commission on Colleges.,the Southern Association of Colleges and Schools Commission,40,99,ORG,
University of Texas Health Science Center at Houston is a school in Houston.,University of Texas Health Science Center,0,41,ORG,
University of Texas Health Science Center at Houston is a school in Houston.,Houston,45,52,GPE,
University of Texas Health Science Center at Houston is a school in Houston.,Houston,68,75,GPE,
McPherson College is a school in Mcpherson.,McPherson College,0,17,ORG,
McPherson College is a school in Mcpherson.,Mcpherson,33,42,GPE,
"Canada's most prominent business school within the country's largest and most significant research university, the University of Toronto.",Canada,0,6,GPE,
"Canada's most prominent business school within the country's largest and most significant research university, the University of Toronto.",the University of Toronto,111,136,ORG,
"Founded in 1963, the University of West Florida is a vibrant, distinctive institute of higher learning with undergraduate, graduate &amp; Ph.D.",1963,11,15,DATE,
"Founded in 1963, the University of West Florida is a vibrant, distinctive institute of higher learning with undergraduate, graduate &amp; Ph.D.",the University of West Florida,17,47,ORG,
"Founded in 1963, the University of West Florida is a vibrant, distinctive institute of higher learning with undergraduate, graduate &amp; Ph.D.",graduate &amp,123,136,ORG,
"Founded in 1963, the University of West Florida is a vibrant, distinctive institute of higher learning with undergraduate, graduate &amp; Ph.D.",Ph.D.,138,143,WORK_OF_ART,
Boolean is an online based web developer bootcamp that turns talents into full stack web developers,Boolean,0,7,GPE,
"George Brown College is a public, fully accredited college located in Toronto, Ontario.",George Brown College,0,20,ORG,
"George Brown College is a public, fully accredited college located in Toronto, Ontario.",Toronto,70,77,GPE,
"George Brown College is a public, fully accredited college located in Toronto, Ontario.",Ontario,79,86,GPE,
Mississippi State University is a university offering up to doctoral degrees.,Mississippi State University,0,28,ORG,
"University of Pennsylvania Law School, located in Philadelphia, Pennsylvania, is the law school of the University of Pennsylvania.",University of Pennsylvania Law School,0,37,ORG,
"University of Pennsylvania Law School, located in Philadelphia, Pennsylvania, is the law school of the University of Pennsylvania.",Philadelphia,50,62,GPE,
"University of Pennsylvania Law School, located in Philadelphia, Pennsylvania, is the law school of the University of Pennsylvania.",Pennsylvania,64,76,GPE,
"University of Pennsylvania Law School, located in Philadelphia, Pennsylvania, is the law school of the University of Pennsylvania.",the University of Pennsylvania,99,129,ORG,
Rowan University combines liberal education with professional preparation from the baccalaureate through the doctorate.,Rowan University,0,16,ORG,
University of Mississippi Medical Center is a school in Jackson.,University of Mississippi Medical Center,0,40,ORG,
University of Mississippi Medical Center is a school in Jackson.,Jackson,56,63,GPE,
"Sheridan College is a school located in Sheridan, Wyoming.",Sheridan College,0,16,ORG,
"Sheridan College is a school located in Sheridan, Wyoming.",Sheridan,40,48,GPE,
"Sheridan College is a school located in Sheridan, Wyoming.",Wyoming,50,57,GPE,
"Troy University is a comprehensive public university that is located in Troy, Alabama, United States.",Troy University,0,15,ORG,
"Troy University is a comprehensive public university that is located in Troy, Alabama, United States.",Troy,72,76,GPE,
"Troy University is a comprehensive public university that is located in Troy, Alabama, United States.",Alabama,78,85,GPE,
"Troy University is a comprehensive public university that is located in Troy, Alabama, United States.",United States,87,100,GPE,
Harvard School of Public Health brings together dedicated experts from many disciplines to educate new generations of global health leaders.,Harvard School of Public Health,0,31,ORG,
Australian National University supports the development of instruments for astronomy and space science.,Australian National University,0,30,ORG,
Kent State is a one of the best public research Ohio universities.,Kent State,0,10,PERSON,
Kent State is a one of the best public research Ohio universities.,Ohio,48,52,GPE,
"University of Maryland School of Medicine is a public biomedical school focusing on medical education, research, and healthcare.",University of Maryland School of Medicine,0,41,ORG,
"University of Maryland School of Medicine is a public biomedical school focusing on medical education, research, and healthcare.",healthcare,117,127,ORG,
Community College of Rhode Island is a school in Warwick.,Community College,0,17,ORG,
Community College of Rhode Island is a school in Warwick.,Rhode Island,21,33,GPE,
Community College of Rhode Island is a school in Warwick.,Warwick,49,56,GPE,
The University of Wisconsin–Milwaukee is a public urban research university located in Milwaukee.,The University of Wisconsin,0,27,ORG,
