Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Sungard Availability Services-Cloud Managed Services business provides The Cloud Managed Service business.,Sungard Availability Services-Cloud Managed Services,0,52,ORG,
Sungard Availability Services-Cloud Managed Services business provides The Cloud Managed Service business.,The Cloud Managed Service,71,96,ORG,
"Albumedix is a science-driven, biotechnology company",Albumedix,0,9,PERSON,
"B Medical Systems is a manufacturer and global distributor of medical refrigeration, blood management and vaccine cold chain equipment.",B Medical Systems,0,17,ORG,
"Intermas-Industrial business manufactures wind blades or air and water filters, geotechnical applications.",Intermas-Industrial,0,19,ORG,
Mason Games is a mobile casual game developer and publisher from Malaysia and Vietnam.,Mason Games,0,11,ORG,
Mason Games is a mobile casual game developer and publisher from Malaysia and Vietnam.,Malaysia,65,73,GPE,
Mason Games is a mobile casual game developer and publisher from Malaysia and Vietnam.,Vietnam,78,85,GPE,
BOSS AI is a Computer Software company.,BOSS AI,0,7,ORG,
BOSS AI is a Computer Software company.,Computer Software,13,30,ORG,
GBT is a clinical-stage biopharmaceutical company developing a therapy for sickle cell disease.,GBT,0,3,ORG,
Business Machines provides printing services.,Business Machines,0,17,ORG,
De Forest Search is an executive staffing agency that provides human resource and recruitment services.,De Forest Search,0,16,ORG,
Professional Bank is a provider of personal banking and business banking services for an individual and company.,Professional Bank,0,17,ORG,
Meixin Institutional Food Development is a food processsing and catering company.,Meixin Institutional Food Development,0,37,ORG,
SportsHub Games Network is a trusted industry-leading game content provider that distributes real money fantasy sports games and contests.,SportsHub Games Network,0,23,ORG,
Automotive company designing and engineering Class 3 electric trucks,3,51,52,CARDINAL,
"Kindle Entertainment is a female led company creating rich, relevant and diverse stories.",Kindle Entertainment,0,20,ORG,
"Wattics' innovative energy analytics allow energy managers to control cost, forecast trends, verify payback and meet programs and directives",Wattics,0,7,ORG,
Honest Food provides online food delivery services.,Honest Food,0,11,ORG,
Hasty's end-to-end platform empowers high-value manufacturers and agricultural companies to add vision AI to their products and services.,Hasty,0,5,GPE,
Prometa Fund Support Services is a provider of fund services.,Prometa Fund Support Services,0,29,ORG,
Clinical Outreach Laboratory Services provides all medical and clinical trials.,Clinical Outreach Laboratory Services,0,37,ORG,
NBC Sports provides News and insights.,NBC Sports,0,10,ORG,
WalletFi is the Subscription Management solution for Financial Institutions and Fintechs,WalletFi,0,8,ORG,
WalletFi is the Subscription Management solution for Financial Institutions and Fintechs,the Subscription Management,12,39,ORG,
WalletFi is the Subscription Management solution for Financial Institutions and Fintechs,Financial Institutions,53,75,ORG,
"WellSpring is a privately held company focused on the development, manufacturing and marketing of consumer healthcare products.",WellSpring,0,10,ORG,
redway3D is a provider of graphics technology for 2D and 3D rendering.,redway3D,0,8,GPE,
redway3D is a provider of graphics technology for 2D and 3D rendering.,2D,50,52,ORG,
MedPharmics is a clinical research center that provides information to determine the efficacy and safety of study medication.,MedPharmics,0,11,ORG,
Inflection Point Systems is a computer software company providing software development services.software development services.,Inflection Point Systems,0,24,ORG,
"Armstrong, Doyle &amp; Carroll is a provider of employment consulting.","Armstrong, Doyle &amp",0,21,ORG,
"Armstrong, Doyle &amp; Carroll is a provider of employment consulting.",Carroll,23,30,ORG,
Xiboss Corporation is a vast network of high-quality resources second to none.,Xiboss Corporation,0,18,ORG,
Xiboss Corporation is a vast network of high-quality resources second to none.,second,63,69,ORDINAL,
"Ark Naturals is an online shop that supplies pet products such as healthcare, lifestyle, and remedy products.",Ark Naturals,0,12,PERSON,
"Ark Naturals is an online shop that supplies pet products such as healthcare, lifestyle, and remedy products.",healthcare,66,76,ORG,
"BIA is a leader in the legal information management industry, with over a decade of experience.",a decade,72,80,DATE,
"Vehicle Energy Japan specializes in development, manufacturing and sales of automotive lithium-ion batteries.",Vehicle Energy Japan,0,20,ORG,
FW Solutions is an independent apprenticeship and vocational training provider that specializes in the Early Years and Education sector.,FW Solutions,0,12,ORG,
FW Solutions is an independent apprenticeship and vocational training provider that specializes in the Early Years and Education sector.,the Early Years,99,114,DATE,
FW Solutions is an independent apprenticeship and vocational training provider that specializes in the Early Years and Education sector.,Education,119,128,ORG,
Flowplayer is a video hosting platform developed for websites.,Flowplayer,0,10,ORG,
A podcast network Creating podcasts for young people across the Arab world.,Arab,64,68,NORP,
"JayStack Technologies is a software program development company that specializes in computer software, enterprise mobile development.",JayStack Technologies,0,21,ORG,
The Valens Company is a biotechnology company focused on extraction and the commercialization of cannabinoid-based consumer products.,The Valens Company,0,18,ORG,
Gulf Tanks Holdings provides environmental solutions for the containment of liquid and solid industrial waste.,Gulf Tanks Holdings,0,19,ORG,
RAIDIX is a high performance SAN and NAS storage system software development company.,SAN,29,32,ORG,
RAIDIX is a high performance SAN and NAS storage system software development company.,NAS,37,40,ORG,
"Expense Reduction Services offers auditing, billing, technical solutions, investment policy, consulting, and business management services.",Expense Reduction Services,0,26,ORG,
PLC Associates provides innovative programs and professional learning.,PLC Associates,0,14,ORG,
Artisan Healthcare Consulting provides business development and branding strategies to enhance market growth for healthcare sectors.,Artisan Healthcare Consulting,0,29,ORG,
ChannelAdvisor develops a cloud-based multichannel commerce solution for brands and retailers.,multichannel commerce solution,38,68,ORG,
weclapp is a leading cloud-based provider of CRM and ERP software designed for small and medium-sized businesses.,CRM,45,48,PRODUCT,
weclapp is a leading cloud-based provider of CRM and ERP software designed for small and medium-sized businesses.,ERP,53,56,ORG,
HYLA USA is a importer of the HYLA air and room cleaning system that sells products through store and online orders.,HYLA USA,0,8,ORG,
HYLA USA is a importer of the HYLA air and room cleaning system that sells products through store and online orders.,HYLA,30,34,ORG,
Diota is a provider of Augmented Reality software solutions dedicated to industry.,Diota,0,5,GPE,
Diota is a provider of Augmented Reality software solutions dedicated to industry.,Augmented Reality,23,40,ORG,
Pearson South Africa provides learning solutions from early childhood learning to professional certification.,Pearson South Africa,0,20,LOC,
"Genric Insurance specializes in niche insurance solutions in areas like commercial, gadget, health, marine, goods and vehicle insurance.",Genric Insurance,0,16,ORG,
"Atlanta Property Management Group specializes in landlord rescue, eviction protection, tenant screening and property maintenance services.",Atlanta Property Management Group,0,33,ORG,
"Kron helps organizations and private individuals with the professional fund, asset management, financial advisory and pension services.",Kron,0,4,ORG,
Kewei Robot is a security robot developer.,Kewei Robot,0,11,PERSON,
Catalina Research Institute is a premier independent clinical trials center.,Catalina Research Institute,0,27,ORG,
"Sierra Wireless provides wireless wide area modem solutions for the mobile computing, rugged mobile, and machine-to-machine markets.",Sierra Wireless,0,15,ORG,
"Munciana Volleyball Club provides young athletes with athletic instruction, training, and education, as well as coaching education.",Munciana Volleyball Club,0,24,ORG,
Disys Technologies produce control systems for fire and smoke dampers for various clients throughout the UK and Ireland.,Disys Technologies,0,18,ORG,
Disys Technologies produce control systems for fire and smoke dampers for various clients throughout the UK and Ireland.,UK,105,107,GPE,
Disys Technologies produce control systems for fire and smoke dampers for various clients throughout the UK and Ireland.,Ireland,112,119,GPE,
Network Capital is a career experimentation and advancement platform.,Network Capital,0,15,ORG,
"Bloovo, a Dubai-based algorithmic online recruitment platform",Bloovo,0,6,ORG,
"Bloovo, a Dubai-based algorithmic online recruitment platform",Dubai,10,15,GPE,
Mistral Technologies is an IT Solutions firm.,Mistral Technologies,0,20,ORG,
"Howard Russell Insurance is a family-owned, full service, independent insurance agency.",Howard Russell Insurance,0,24,ORG,
Kontron's IT services provides information technology services.,Kontron,0,7,ORG,
"eagle.io is an environmental IoT platform for ingestion, storage, analysis, editing and visualisation of time series sensor data.",IoT,29,32,EVENT,
Agora Digital is a bitcoin mining and blockchain consulting firm with energy contracts and scalable infrastructure.,Agora Digital,0,13,ORG,
"InStat Sport provides statistic and analytical solutions for football leagues, clubs and players around the globe.",InStat Sport,0,12,ORG,
"Metric Partners Consulting works on consulting in digital analytics, marketing &amp; education.",Metric Partners Consulting,0,26,ORG,
"The City POS offers the point of sale system, credit card processing, installation, payment solutions &amp; training for businesses.",solutions &amp,92,106,ORG,
"Altis Property Partners is a real estate firm that focuses on the warehouse, industrial, residential, office, and other real estate sectors.",Altis Property Partners,0,23,ORG,
"Find, access and pay for eletctric car charging wherever you go with PlugSurfing",PlugSurfing,69,80,ORG,
Pro Digital is a forensic consulting firm that offers law firms digital forensics consulting and investigative services.,Pro Digital,0,11,PERSON,
Arq Group is a Oil &amp; Energy company transforms mining waste into high-value advanced carbons.,Arq Group,0,9,ORG,
Arq Group is a Oil &amp; Energy company transforms mining waste into high-value advanced carbons.,a Oil &,13,20,ORG,
"A home improvement superstore located in Dallas, TX.",Dallas,41,47,GPE,
"A home improvement superstore located in Dallas, TX.",TX,49,51,ORG,
"SLM Solutions offers designing and promoting the most advanced, production-oriented metal additive manufacturing systems.",SLM Solutions,0,13,ORG,
"Adampak provides barcode, UL type, ​RFID, product labels, silkscreen, precision-cut products along with production, and printing services.",​RFID,35,40,ORG,
"Outflank is an IT company with expertise in IT security providing red teaming services, IT security advisory and training of security staff.",Outflank,0,8,ORG,
Advisors Asset Management is a financial services company offering financial advisory and asset management services.,Advisors Asset Management,0,25,ORG,
"SI Environmental offers services possible for monitoring air, dust, and fume, workplace and environmental noise, hand and arm vibration.",SI Environmental,0,16,ORG,
"Howard Precision Metals is an aluminum distributor that supplies a wide selection of aluminum sheets, bars, plates, and extrusions.",Howard Precision Metals,0,23,ORG,
Steinberg &amp; Associates provides the most professional and innovative insurance programmes to clients.,Steinberg &amp,0,14,ORG,
Steinberg &amp; Associates provides the most professional and innovative insurance programmes to clients.,Associates,16,26,ORG,
MacGregor is a supply chain software and consulting firm that leverages technology to ensure our clients' products keep the world in motion.,MacGregor,0,9,ORG,
Baton is a tech-enabled hub and spoke network of drop zones and local drivers that eliminates last-mile inefficiency in long haul trucking,Baton,0,5,GPE,
Baton is a tech-enabled hub and spoke network of drop zones and local drivers that eliminates last-mile inefficiency in long haul trucking,last-mile,94,103,QUANTITY,
"MerchantProcessing.com provides credit card processing, merchant accounts and payment solutions.",MerchantProcessing.com,0,22,ORG,
"Boston Multi Family Office - a global network of entrepreneurial clients. Fiduciary, venture capital services for families and companies.",Boston Multi Family Office,0,26,ORG,
Guardian protects and secures privacy and data while using apps and browsing the web on an iOS device.,Guardian,0,8,ORG,
"Supero Healthcare Solutions is a leading company that delivers provider enrollment, credentialing, and medical licensing services.",Supero Healthcare Solutions,0,27,ORG,
"Mainspring Ventures is a consultantcy that provides services to private equity, venture capital and EIS fund managers.",Mainspring Ventures,0,19,ORG,
"Consilium is a provider of investor relations, reputation management and internal communication services to healthcare sectors.",Consilium,0,9,ORG,
Blockchain Foundry is a blockchain software development company.,Blockchain Foundry,0,18,PERSON,
Ironwood Electronics offers high performance test sockets and adapters for both engineering and production use.,Ironwood Electronics,0,20,ORG,
"Kateric works with international biopharmaceutical businesses to offer specialised, one-stop solutions.",Kateric,0,7,PERSON,
"Kateric works with international biopharmaceutical businesses to offer specialised, one-stop solutions.",one,84,87,CARDINAL,
CEPA Operations provides quality certification and repair services.,CEPA Operations,0,15,ORG,
Positron Precision is a technology platform for positron emission tomography (PET) tracers and several radiotherapeutic candidates.,PET,78,81,ORG,
A Revolutionary Karaoke Experience.,Revolutionary Karaoke,2,23,ORG,
Diameter Health transforms patient information into the quantity and quality of interoperable data for healthcare organizations.,Diameter Health,0,15,PERSON,
Bornholmske Feriehuse is a holiday homes operator.,Bornholmske Feriehuse,0,21,ORG,
CareCentrix provides its customers with home health benefit management solutions and services.,CareCentrix,0,11,ORG,
Vuzion is a value-add cloud distributor and Microsoft CSP Indirect partner.,Microsoft CSP Indirect,44,66,ORG,
Pivot Interactives is a platform that helps teachers to integrate active phenomena-based learning for Science.,Pivot Interactives,0,18,PERSON,
Pivot Interactives is a platform that helps teachers to integrate active phenomena-based learning for Science.,Science,102,109,ORG,
AGR Automation is an industrial company that works with blue-chip companies.,AGR Automation,0,14,ORG,
"AV-Line offers cutting-edge expertise and complete solutions in electrical installations, communication and networks, security.",AV-Line,0,7,ORG,
Amcare Women's and Children's Hospital is a healthcare center.,Amcare Women's,0,14,ORG,
"Hallowell, Brooks &amp; Pontarelli provides 60 years of combined experience in advertising and political consulting.",Hallowell,0,9,ORG,
"Hallowell, Brooks &amp; Pontarelli provides 60 years of combined experience in advertising and political consulting.",Brooks &,11,19,ORG,
"Hallowell, Brooks &amp; Pontarelli provides 60 years of combined experience in advertising and political consulting.",Pontarelli,24,34,PERSON,
"Hallowell, Brooks &amp; Pontarelli provides 60 years of combined experience in advertising and political consulting.",60 years,44,52,DATE,
"TaylorMade Pallets &amp; Logistics offers heat treatment, trailer swaps, and logistics services.",TaylorMade Pallets &amp,0,23,ORG,
"TaylorMade Pallets &amp; Logistics offers heat treatment, trailer swaps, and logistics services.",Logistics,25,34,ORG,
Ceponis Financial Group provides a uniquely intimate client experience delivered through a high staff-to-client ratio and careful attention.,Ceponis Financial Group,0,23,ORG,
Brook Wealth Management is a wealth management firm.,Brook Wealth Management,0,23,ORG,
SAP Litmos offers a SaaS-based learning management system that enables trainers to merge media-rich content with seamless online delivery.,SAP Litmos,0,10,ORG,
"Access over 140 million properties, nationwide. Power your business with comprehensive property data delivered via API or bulk exports.",140 million,12,23,CARDINAL,
Charter Engineering is a manufacturer of highly repeatable RF switches and coaxial switches.,Charter Engineering,0,19,WORK_OF_ART,
Charter Engineering is a manufacturer of highly repeatable RF switches and coaxial switches.,RF,59,61,ORG,
"Parallel Infrastructure designs, builds, owns, and manages telecommunications infrastructure for service providers of all sizes.",Parallel Infrastructure,0,23,ORG,
Current Tech is an End to End Platform for Influencer Marketing and Ambassador Programs.,Tech,8,12,ORG,
Current Tech is an End to End Platform for Influencer Marketing and Ambassador Programs.,Programs,79,87,PERSON,
Sahyadri Hospitals is a multi-specialty healthcare services in the West India corridor is Sahyadri.,Sahyadri Hospitals,0,18,ORG,
Sahyadri Hospitals is a multi-specialty healthcare services in the West India corridor is Sahyadri.,West India,67,77,LOC,
Sahyadri Hospitals is a multi-specialty healthcare services in the West India corridor is Sahyadri.,Sahyadri,90,98,GPE,
Diurnal Group is a pharmaceutical company creating therapeutic drugs used for the endocrine hormone area.,Diurnal Group,0,13,ORG,
iqs Software stands for innovative ideas and pioneering technologies in quality assurance and quality management.,Software,4,12,ORG,
"BlueGranite is offering a hands-on, instructor-led training at your facility helps business.",BlueGranite,0,11,ORG,
"TSB Borrentreprenad provides various services in contract drilling, well drilling, core drilling, and controlled drilling.",TSB Borrentreprenad,0,19,PERSON,
Vyom Labs specializes in IT Infrastructure and Cloud Management powered by Automation.,Infrastructure,28,42,ORG,
Affirmative Investment Management operates as an investment management firm.,Affirmative Investment Management,0,33,ORG,
Lockstep connects accounting teams to help them work better together.,Lockstep,0,8,PERSON,
Rewatt provides renewables are the primary source of energy.,Rewatt,0,6,PERSON,
TriplePlay is a virtual social network where users may meet new people through engaging games.,TriplePlay,0,10,ORG,
Ping Identity provides cloud-based identity management software for companies and government organizations.,Ping Identity,0,13,ORG,
Mazzei Electric provides a variety of electrical services for both Residential and Commercial locations.,Mazzei Electric,0,15,ORG,
Integrated Financial Holdings is a financial services holding company.,Integrated Financial Holdings,0,29,ORG,
KW Graphics have evolved into a supplier of digital graphics printing and finishing equipment.,KW Graphics,0,11,ORG,
"CTS is a pharmaceutical and consumer products company that focuses on health, agricultural, and animal products.",CTS,0,3,ORG,
Pipeline Induction Heat specializes in field joint coating services provider to the onshore and offshore pipeline construction industry.,Pipeline Induction Heat,0,23,ORG,
Orbograph is a Financial Services company.,Financial Services,15,33,ORG,
"Image Engineering Group, Ltd. provides professional consulting engineering design services to local and national clients.","Image Engineering Group, Ltd.",0,29,ORG,
Digital Affect Insurance Company provides insurance.,Digital Affect Insurance Company,0,32,ORG,
Melltoo is a mobile marketplace for buying and selling second hand things.,Melltoo,0,7,PERSON,
Melltoo is a mobile marketplace for buying and selling second hand things.,second,55,61,ORDINAL,
Jigsaw Research is a market research agency.,Jigsaw Research,0,15,ORG,
Fresenius Health Partners provides medical services.,Fresenius Health Partners,0,25,ORG,
Softgel Healthcare offers Pharmaceutical and Nutraceutical Outsourcing Solutions.,Softgel Healthcare offers Pharmaceutical and Nutraceutical Outsourcing Solutions,0,80,ORG,
"Mitsui Phenols produces and sales phenol, acetone, bsphenol A and alpha-methylstyrene.",Mitsui Phenols,0,14,PERSON,
"Mitsui Phenols produces and sales phenol, acetone, bsphenol A and alpha-methylstyrene.",bsphenol,51,59,PERSON,
Industrial Analytics offers a holistic all-in-one solution from sensor to analytics for industrial processes and rotating equipment.,one,46,49,CARDINAL,
Maxclean - B2B Laundry Business provides laundry services.,Maxclean - B2B Laundry Business,0,31,ORG,
Curion provides world-class quantitative and qualitative product insights.,Curion,0,6,ORG,
Glofox is an all in one management system that is powering the future of fitness,one,20,23,CARDINAL,
Egg Days Nurseries genuinely want our nurseries to provides the best possible start in life for the children.,Egg Days Nurseries,0,18,ORG,
eMentorConnect is a online mentoring platform which provides enterprises with the tools to measure mentoring Program Success.,Program Success,109,124,ORG,
Hunt &amp; Badge consulting is a professional recruitment &amp; Flexi-staffing company.,Hunt &amp,0,9,ORG,
Hunt &amp; Badge consulting is a professional recruitment &amp; Flexi-staffing company.,Badge,11,16,ORG,
Meridian Flavors provides innovative flavor systems that pair nutrition and flavor for delicious results.,Meridian Flavors,0,16,ORG,
"Century One expertise in integrated content solutions such as website design, magazines, video production and app solutions.",Century One,0,11,ORG,
CALco is a wooden pallet manufacturer selling both new and recycled pallets to a diverse customer.,CALco,0,5,ORG,
Wainhouse Research industry analyst firm covering unified communications and collaboration.,Wainhouse Research,0,18,ORG,
"Digital end-to-end transformation. We transform opportunities and potentials into market-defining successes - Strategy, Design &amp; Technology",Digital,0,7,ORG,
"Digital end-to-end transformation. We transform opportunities and potentials into market-defining successes - Strategy, Design &amp; Technology",Design &,120,128,ORG,
"Digital end-to-end transformation. We transform opportunities and potentials into market-defining successes - Strategy, Design &amp; Technology",Technology,133,143,ORG,
Fuentes Group to dedicated to the functions of logistics operator and freight transport.,Fuentes Group,0,13,ORG,
ChainShot offers an instructor-led Ethereum Developer bootcamp that aids developers in their transition to web3.,ChainShot,0,9,ORG,
ChainShot offers an instructor-led Ethereum Developer bootcamp that aids developers in their transition to web3.,Ethereum Developer,35,53,ORG,
HanWay Films provides a company that specializes in high-quality driven films by visionary and unique filmmakers from around the world.,HanWay Films,0,12,ORG,
"First Scout Productions specializes in game filming, recruitment filming, editing, and multi-field recruiting event coverage services.",First Scout Productions,0,23,ORG,
"Computer Aided Technology is a computer software firm specializing in Stratasys, 3D printers, and SolidWorks simulation services.",Computer Aided Technology,0,25,ORG,
"Computer Aided Technology is a computer software firm specializing in Stratasys, 3D printers, and SolidWorks simulation services.",Stratasys,70,79,GPE,
"Computer Aided Technology is a computer software firm specializing in Stratasys, 3D printers, and SolidWorks simulation services.",SolidWorks,98,108,ORG,
Bevo is the largest supplier of propagated plants company.,Bevo,0,4,PERSON,
"Benchmark Private Wealth Management provides wise, unbiased and thoughtful wealth management advice and strategies.",Benchmark Private Wealth Management,0,35,ORG,
"Archax is a global, regulated, digital asset exchange, brokerage and custodian based in London.",London,88,94,GPE,
Results International has unrivalled knowledge of the global market; and this is why They chose them to advise us on this transaction.,Results International,0,21,ORG,
"Moixa develops integrated hardware and GridShare software for renewable energy storage, optimization, and aggregation.",Moixa,0,5,ORG,
"Moixa develops integrated hardware and GridShare software for renewable energy storage, optimization, and aggregation.",GridShare,39,48,ORG,
The Kessler Group provides deeply experienced affinity marketing solutions and focused credit card strategy for major financial services.,The Kessler Group,0,17,ORG,
"Barracuda is a provider of powerful, easy-to-use, affordable IT solutions for security and storage.",Barracuda,0,9,ORG,
Crist Group provides the semiconductor industry services.,Crist Group,0,11,ORG,
"Paramatters is a team of world-class experts in topology optimization, computational mechanics, CAD and artificial intelligence.",CAD,96,99,ORG,
"Montana Instruments is an electrical, optical, and cryogenic system manufacturing company.",Montana Instruments,0,19,ORG,
"Montana Instruments is an electrical, optical, and cryogenic system manufacturing company.",cryogenic,51,60,CARDINAL,
LumaBridge is a specialty clinical research organisation that offers tailored clinical trial guidance and personalised services.,LumaBridge,0,10,ORG,
One Source Regulatory is the leader in creating value and efficiencies for healthcare clients by designing and implementing Regulatory.,One,0,3,CARDINAL,
One Source Regulatory is the leader in creating value and efficiencies for healthcare clients by designing and implementing Regulatory.,Regulatory,124,134,ORG,
Balloon Group is a Deep commerce company in Latin America that offers digital marketing and web programming services.,Balloon Group,0,13,ORG,
Balloon Group is a Deep commerce company in Latin America that offers digital marketing and web programming services.,Deep,19,23,WORK_OF_ART,
Balloon Group is a Deep commerce company in Latin America that offers digital marketing and web programming services.,Latin America,44,57,LOC,
Innovative Products and Equipment is an industrial automation company that provides assembly equipment.,Innovative Products and Equipment,0,33,ORG,
Kontist is neo-bank &amp; tax advisory for freelancers all in one,Kontist,0,7,ORG,
Kontist is neo-bank &amp; tax advisory for freelancers all in one,neo-bank &amp,11,24,ORG,
Kontist is neo-bank &amp; tax advisory for freelancers all in one,one,62,65,CARDINAL,
Extrusiones de Toledo is a specialty aluminium make-to-order parts manufacturer with facilities in Toledo and Nantes.,Extrusiones de Toledo,0,21,ORG,
Extrusiones de Toledo is a specialty aluminium make-to-order parts manufacturer with facilities in Toledo and Nantes.,Toledo,99,105,GPE,
Extrusiones de Toledo is a specialty aluminium make-to-order parts manufacturer with facilities in Toledo and Nantes.,Nantes,110,116,GPE,
RKD Group is a leading fundraising and marketing provider to hundreds of nonprofit organizations.,RKD Group,0,9,ORG,
RKD Group is a leading fundraising and marketing provider to hundreds of nonprofit organizations.,hundreds,61,69,CARDINAL,
UBS Fund Advisor provides advice and solutions to help meet their unique needs and financial goals.,UBS Fund Advisor,0,16,ORG,
"Cognitive Group is a recruiting company based in London, United Kingdom.",Cognitive Group,0,15,ORG,
"Cognitive Group is a recruiting company based in London, United Kingdom.",London,49,55,GPE,
"Cognitive Group is a recruiting company based in London, United Kingdom.",United Kingdom,57,71,GPE,
Tier1 Financial Solutions - CRM business offers in sell-side CRM solutions for capital markets and investment banks.,CRM,61,64,PRODUCT,
"KonvertLab is a digital marketing agency that assists software companies with consistent CRO, landing pages, and creatives services.",KonvertLab,0,10,ORG,
"KonvertLab is a digital marketing agency that assists software companies with consistent CRO, landing pages, and creatives services.",CRO,89,92,ORG,
GuestJoy helps independent hotels to engage every guest visiting their hotel and convert it into business value.,GuestJoy,0,8,ORG,
QSIDental empowers the transformation of dental care for multilocation and multispecialty practices.,QSIDental,0,9,ORG,
thinkPeople provide HR consulting and training to clients across the UK and Ireland.,UK,69,71,GPE,
thinkPeople provide HR consulting and training to clients across the UK and Ireland.,Ireland,76,83,GPE,
Aerie Pharmaceuticals is a clinical-stage pharmaceutical company developing products for the treatment of glaucoma.,Aerie Pharmaceuticals,0,21,ORG,
Trustmark Health Benefits is a third-party administrator of health benefits.,Trustmark Health Benefits,0,25,ORG,
Trustmark Health Benefits is a third-party administrator of health benefits.,third,31,36,ORDINAL,
Gvidi providers do not enrich their data with omnipresent information.,Gvidi,0,5,PERSON,
Parker Food Group develops value-added ingredients solutions for its customers.,Parker Food Group,0,17,ORG,
LAFATA CONTRACT SERVICES LLC offers Project and Construction Management MBE serving the utility industry.,Project and Construction Management MBE,36,75,ORG,
Grant Thornton - Public Sector Advisory group offers Public Sector Consulting.,Grant Thornton - Public Sector Advisory,0,39,PERSON,
Grant Thornton - Public Sector Advisory group offers Public Sector Consulting.,Public Sector Consulting,53,77,ORG,
"Cowal Agriculture is a cropping enterprise, irrigates farms and crops.",Cowal Agriculture,0,17,ORG,
"Sports Endeavors is a sporting goods company providing Soccer, Lacrosse, and Rugby equipment.",Sports Endeavors,0,16,ORG,
"Sports Endeavors is a sporting goods company providing Soccer, Lacrosse, and Rugby equipment.",Lacrosse,63,71,ORG,
"Sports Endeavors is a sporting goods company providing Soccer, Lacrosse, and Rugby equipment.",Rugby,77,82,PERSON,
Standard Bariatrics is a medical device company that develops and offers surgical instruments for weight-loss surgeries.,Standard Bariatrics,0,19,ORG,
PayPense vision is to eliminate cash advances by making all B2B and T&amp;E purchases billed and paid by the company.,PayPense,0,8,ORG,
"Rhombus Energy Solutions develops and manufactures advanced, high-efficiency power conversion and energy management systems.",Rhombus Energy Solutions,0,24,ORG,
Concepta Capital is a holding company of a group of companies which includes the ORIIUM and Pavilion IT brands.,Concepta Capital,0,16,ORG,
BenefitMall is the fastest growing provider of integrated payroll and employee benefits products and services.,BenefitMall,0,11,ORG,
"A global leader in geospatial map technology for business, enterprise and government customers is now offering free accounts to U.S. users.",U.S.,128,132,GPE,
CLM Gurus is a provider of contract lifecycle management services.,CLM Gurus,0,9,ORG,
"Fuzse is a is a financial technology organization working with mobile app, custom software and web development.",Fuzse,0,5,PERSON,
Heartland Medical specializes in the service and maintenance of anesthesia machines and hospital equipment.,Heartland Medical,0,17,ORG,
"Sotipapier SA is a company, which is primarily engaged in the manufacturing of renewable paper and carton products.",Sotipapier SA,0,13,PERSON,
Eden Park is a financial services fintech company located in Toronto.,Toronto,61,68,GPE,
Mementor is a consumer software developer and is the future of digital medicine that offers health programs in sleep medicine.,Mementor,0,8,ORG,
"Alexicon is a consulting firm that provides financial, first-rate management, representation, and marketing services.",Alexicon,0,8,ORG,
"Alexicon is a consulting firm that provides financial, first-rate management, representation, and marketing services.",first,55,60,ORDINAL,
"Australian Executor Trustees offers estate planning, trustee, executor, philanthropic and self-managed superannuation services.",Australian,0,10,NORP,
"MacKenzie Childs provides furniture,decor,garden,accessories and gifts for valuable customers with online facility.",MacKenzie Childs,0,16,ORG,
CTI is a fiber telecommunications and internet service provider company.,CTI,0,3,ORG,
Sekisui XenoTech is a pharmaceutical company offering pharmaceutical safety testing and drug metabolism services.,XenoTech,8,16,ORG,
Gemini Therapeutics focuses on genetically-defined dry age-related macular degeneration (AMD) and associated rare genetic diseases.,Gemini Therapeutics,0,19,PERSON,
Gemini Therapeutics focuses on genetically-defined dry age-related macular degeneration (AMD) and associated rare genetic diseases.,AMD,89,92,ORG,
BlackMill Games is a game-developing company.,BlackMill Games,0,15,ORG,
Orenda Education helps school and district leaders to provide the right conditions for all students to experience a world-class education.,Orenda Education,0,16,ORG,
"Newcomp Analytics is specialize in IBM business analytics solutions, services and training.",Newcomp Analytics,0,17,PERSON,
"Newcomp Analytics is specialize in IBM business analytics solutions, services and training.",IBM,35,38,ORG,
"Spa Space is a membership-based booking and scheduling software system that serves Spa Professionals, Clients, and Facilities.",Spa Professionals,83,100,PERSON,
"Spa Space is a membership-based booking and scheduling software system that serves Spa Professionals, Clients, and Facilities.",Clients,102,109,GPE,
"Spa Space is a membership-based booking and scheduling software system that serves Spa Professionals, Clients, and Facilities.",Facilities,115,125,ORG,
DISA has been providing innovative workplace safety and compliance services for over 25 years.,DISA,0,4,ORG,
DISA has been providing innovative workplace safety and compliance services for over 25 years.,over 25 years,80,93,DATE,
Tyrus Talent Services is a boutique talent management group for digital content creators.,Tyrus Talent Services,0,21,ORG,
ACI Digital Business Banking Solutions is a technology platform that provides solutions for commercial and business banking customers.,Digital Business Banking Solutions,4,38,ORG,
"SCB Forums, named after SuperCommunity Banking, is the successor company to FinEx.",SCB Forums,0,10,ORG,
"SCB Forums, named after SuperCommunity Banking, is the successor company to FinEx.",SuperCommunity Banking,24,46,PERSON,
"SCB Forums, named after SuperCommunity Banking, is the successor company to FinEx.",FinEx,76,81,ORG,
Dascena Labs is a state-of-the-art CLIA laboratory capable of high-volume specialized testing.,Dascena Labs,0,12,PERSON,
"Serafina Energy is private, oil and gas company that produces thermal heavy oil.",Serafina Energy,0,15,ORG,
Rise Vision is a software company that offers cloud-based digital signage software.,Rise Vision,0,11,ORG,
Rise Vision is a software company that offers cloud-based digital signage software.,digital,58,65,ORG,
