Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Kindbody provides fertility and wellness services.,Kindbody,0,8,ORG,
Testbook.com is a platform that provides government exam preparation.,Testbook.com,0,12,ORG,
Motorola Solutions creates mission-critical communication solutions and services for public safety and commercial customers.,Motorola Solutions,0,18,ORG,
Klub provides an investment platform that utilizes data to provide insights.,Klub,0,4,PERSON,
Ather Energy operates as a manufacturer of electric scooters.,Ather Energy,0,12,ORG,
Juniper Square empowers GPs and LPs to focus on building enduring relationships and exceptional investment opportunities.,Juniper Square,0,14,FAC,
Fortanix solves cloud security and privacy using Runtime Encryption(R) technology build upon Intel SGX.,Runtime,49,56,GPE,
Fortanix solves cloud security and privacy using Runtime Encryption(R) technology build upon Intel SGX.,Intel,93,98,ORG,
Fortanix solves cloud security and privacy using Runtime Encryption(R) technology build upon Intel SGX.,SGX,99,102,PRODUCT,
Bed Bath &amp; Beyond is an omnichannel retailer selling a wide assortment of domestic merchandise and home furnishings.,Bed Bath &,0,10,ORG,
Bed Bath &amp; Beyond is an omnichannel retailer selling a wide assortment of domestic merchandise and home furnishings.,Beyond,15,21,ORG,
NEAR Protocol is a blockchain designed to provide the performance and UX to get to mainstream adoption of decentralized applications,UX,70,72,ORG,
Andreessen Horowitz is a stage-agnostic venture capital firm with assets under management across multiple funds.,Andreessen Horowitz,0,19,PERSON,
"Vacasa is a vacation rental management company that helps homeowners buy, manage, and sell their vacation homes.",Vacasa,0,6,ORG,
ICICI Bank operates as a private sector bank that offers a wide range of financial services to corporate and retail customers.,ICICI Bank,0,10,ORG,
Liwwa is a peer-to-peer lending network that connects investors and small businesses through smart business loans.,Liwwa,0,5,PERSON,
"Nordstrom is an online fashion retailer offering apparel, shoes, cosmetics and accessories for women, men and children.",Nordstrom,0,9,ORG,
"SVB Financial Group offers banking, asset management, wealth management, investment services, and funds management services.",SVB Financial Group,0,19,ORG,
"FromSoftware is a video game development company focusing on games for PlayStation, Xbox, Nintendo, Windows, and Wii platforms.",FromSoftware,0,12,ORG,
"FromSoftware is a video game development company focusing on games for PlayStation, Xbox, Nintendo, Windows, and Wii platforms.",PlayStation,71,82,PRODUCT,
"FromSoftware is a video game development company focusing on games for PlayStation, Xbox, Nintendo, Windows, and Wii platforms.",Xbox,84,88,ORG,
"FromSoftware is a video game development company focusing on games for PlayStation, Xbox, Nintendo, Windows, and Wii platforms.",Nintendo,90,98,ORG,
Jobbatical is an AI-enabled immigration and relocation platform focused on making immigration easy.,AI,17,19,ORG,
"Axis Bank is a banking institution offering commercial, corporate and retail banking, and treasury operations.",Axis Bank,0,9,ORG,
"Axis Bank is a banking institution offering commercial, corporate and retail banking, and treasury operations.",treasury,90,98,ORG,
Lever is a talent acquisition suite that provides talent leaders with the solutions they need to build strong relationships with candidates.,Lever,0,5,ORG,
Verizon Communications is a broadband and telecommunications company that provides information and entertainment services.,Verizon Communications,0,22,ORG,
"SiteMinder is the world's leading open hotel commerce platform and a AU$1 billion business used by 33,000+ hotels across 150 countries.",AU$1 billion,69,81,MONEY,
"SiteMinder is the world's leading open hotel commerce platform and a AU$1 billion business used by 33,000+ hotels across 150 countries.","33,000",99,105,CARDINAL,
"SiteMinder is the world's leading open hotel commerce platform and a AU$1 billion business used by 33,000+ hotels across 150 countries.",150,121,124,CARDINAL,
"Zeet is a developer-focused application platform that deploys code or app to AWS, GCP, and other cloud providers.",AWS,77,80,ORG,
"Zeet is a developer-focused application platform that deploys code or app to AWS, GCP, and other cloud providers.",GCP,82,85,ORG,
"Arcimoto is an automotive company that focuses on developing the SRK, an ultra-efficient three-wheeled electric vehicle.",Arcimoto,0,8,ORG,
"Arcimoto is an automotive company that focuses on developing the SRK, an ultra-efficient three-wheeled electric vehicle.",SRK,65,68,ORG,
"Arcimoto is an automotive company that focuses on developing the SRK, an ultra-efficient three-wheeled electric vehicle.",three,89,94,CARDINAL,
"5ire is a blockchain network that brings sustainability, technology, and Innovation to build the 5th industrial revolution (5IR).",5th,97,100,ORDINAL,
DoorDash is a food delivery platform that connects customers with local and national business.,DoorDash,0,8,ORG,
"Kasisto's enables financial institutions to service, engage, and acquire customers.",Kasisto,0,7,ORG,
Mamaearth is a personal care brand that specializes in baby and toddler products.,Mamaearth,0,9,ORG,
Afterpay allows shoppers to receive products immediately and pay in four simple installments over a short period of time.,four,68,72,CARDINAL,
ZippMat is a SCaaS enterprise that provides a one-stop solution for all supply chain management needs of construction companies.,ZippMat,0,7,ORG,
ZippMat is a SCaaS enterprise that provides a one-stop solution for all supply chain management needs of construction companies.,one,46,49,CARDINAL,
Porter is an end-to-end logistics platform designed to help businesses optimize their last-mile delivery operations.,Porter,0,6,PERSON,
Porter is an end-to-end logistics platform designed to help businesses optimize their last-mile delivery operations.,last-mile,86,95,QUANTITY,
Arcadia is a climate software and data company that specializes in decarbonizing the electric grid.,Arcadia,0,7,ORG,
Sierra Space is a commercial space company working towards a more accessible space economy.,Sierra Space,0,12,ORG,
"A Blockchain Analytics + Forensics company which is headquarted in Munich, Germany - uses AI &amp; ML to secure the NFT Ecosystem.",Blockchain Analytics + Forensics,2,34,PERSON,
"A Blockchain Analytics + Forensics company which is headquarted in Munich, Germany - uses AI &amp; ML to secure the NFT Ecosystem.",Munich,67,73,GPE,
"A Blockchain Analytics + Forensics company which is headquarted in Munich, Germany - uses AI &amp; ML to secure the NFT Ecosystem.",Germany,75,82,GPE,
"A Blockchain Analytics + Forensics company which is headquarted in Munich, Germany - uses AI &amp; ML to secure the NFT Ecosystem.",AI &,90,94,ORG,
"A Blockchain Analytics + Forensics company which is headquarted in Munich, Germany - uses AI &amp; ML to secure the NFT Ecosystem.",ML,99,101,ORG,
"Waterdrop compresses natural ingredients into a small, sugar-free, dissolvable cube calleds a microdrink.",Waterdrop,0,9,PERSON,
Biobot Analytics is a wastewater epidemiology company that is transforming wastewater infrastructure into public health observatories.,Biobot Analytics,0,16,PERSON,
"NCR develops consumer transaction technologies for the retail, financial, travel, hospitality, telecom, and technology industries.",NCR,0,3,ORG,
Zumper is a software platform that connects people with real estate rental properties.,Zumper,0,6,ORG,
StarkWare Industries develops a full-proof stack in generating and verifying proofs of computational integrity in the blockchain.,StarkWare Industries,0,20,ORG,
"BitSight&nbsp;is a platform&nbsp;that rates companies' security effectiveness on a daily basis using a data-driven, outside-in approach.",daily,83,88,DATE,
"Patch is building the infrastructure for a climate positive economy, starting with an API for carbon removal.",API,86,89,ORG,
Dapper Labs is a consumer-focused flow blockchain product made for fun and games and supports digital collectibles.,Dapper Labs,0,11,PERSON,
"TCARE is an evidence-based, CMS-approved and federally-accredited family caregiver support platform.",TCARE,0,5,ORG,
"TCARE is an evidence-based, CMS-approved and federally-accredited family caregiver support platform.",CMS,28,31,ORG,
Invesco is an independent investment management firm delivering an investment experience designed to help people get more out of life.,Invesco,0,7,PERSON,
"Wombat is a curated fractional thematic investment platform that allows people to invest in the brands they understand, use and love.",Wombat,0,6,ORG,
"TriNet provides HR solutions to small to mid-sized businesses including payroll, health benefits, and human capital management.",TriNet,0,6,ORG,
"Macy’s is an omnichannel retailer of beauty, fashion, home decor, and more products.",Macy,0,4,ORG,
PolicyBazaar designs an online life insurance and general insurance comparison portal that analyzes financial products.,PolicyBazaar,0,12,ORG,
Groupon is a deal-of-the-day website that offers discounted gift certificates usable at local or national companies.,Groupon,0,7,ORG,
Silver Lake is a global technology investment firm focused solely on making large-scale investments in technology companies.,Silver Lake,0,11,LOC,
Revolving Games is a mobile game studio that creates and delivers Web3 experiences for gamers.,Revolving Games,0,15,ORG,
EcoVadis offers a collaborative platform that allows companies to assess the environmental and social performance of their suppliers.,EcoVadis,0,8,ORG,
Gatsby is a Software-as-a-service open source web development tool and framework which is customizable and extensible for any purpose.,Software,12,20,ORG,
"SenseHawk is a SaaS provider of data analytics, integration, and workflow management software for the infrastructure industry.",SenseHawk,0,9,ORG,
CloudFactory helps tech teams train and sustain AI with humans-in-the-loop.,CloudFactory,0,12,ORG,
TransPerfect is a language services company offering multilingual translation and interpreting solutions to multinational businesses.,TransPerfect,0,12,ORG,
Mayvenn enables Stylists to sell products directly to their clients without the upfront costs and burdens of holding inventory.,Stylists,16,24,NORP,
Xpansiv ingests data sourced from the commodity lifecycle and converts it into intelligent commodities and digital assets.,Xpansiv,0,7,GPE,
"Sandbox is a global community that helps young, entrepreneurial, and passionate individuals who like to develop and build new things.",Sandbox,0,7,PERSON,
FanDuel offers fantasy sports with daily games for real money.,daily,35,40,DATE,
Flipkart operates an online shopping website with a registered customer base of over 100 million.,Flipkart,0,8,ORG,
Flipkart operates an online shopping website with a registered customer base of over 100 million.,over 100 million,80,96,MONEY,
"fuboTV is the sports-focused live TV streaming service with top leagues and teams, plus popular shows, movies and news for the whole family.",fuboTV,0,6,ORG,
"Sequoia Capital is a VC firm that invests in startups in the energy, financial, enterprise, healthcare, internet, and mobile industries.",Sequoia Capital,0,15,ORG,
"Sequoia Capital is a VC firm that invests in startups in the energy, financial, enterprise, healthcare, internet, and mobile industries.",VC,21,23,PERSON,
"Sequoia Capital is a VC firm that invests in startups in the energy, financial, enterprise, healthcare, internet, and mobile industries.",healthcare,92,102,ORG,
Captain Fresh is a fish and seafood supply chain platform designed to deliver a fast harvest-to-retail service.,Fresh,8,13,PERSON,
Cap Hill Brands is a consumer products company that invests in and operates great e-commerce and DTC brands.,Cap Hill Brands,0,15,PERSON,
Cap Hill Brands is a consumer products company that invests in and operates great e-commerce and DTC brands.,DTC,97,100,ORG,
"Vestaron produces insecticides for agriculture, animal health, non-crop, and commercial pest control applications.",Vestaron,0,8,ORG,
Zilingo is a commerce platform that is making the fashion and beauty supply chain more efficient through technology.,Zilingo,0,7,PERSON,
Shiprocket is an e-commerce shipping platform that enables cost-effective shipping for direct-to-consumer retailers.,Shiprocket,0,10,ORG,
Brown-Forman is one of the American-owned spirits and wine companies.,Brown-Forman,0,12,ORG,
Brown-Forman is one of the American-owned spirits and wine companies.,one,16,19,CARDINAL,
Brown-Forman is one of the American-owned spirits and wine companies.,American,27,35,NORP,
H.I.G. Capital is a global private equity and alternative assets investment firm with $42 billion of equity capital under management.,H.I.G. Capital,0,14,ORG,
H.I.G. Capital is a global private equity and alternative assets investment firm with $42 billion of equity capital under management.,$42 billion,86,97,MONEY,
"Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI.",Cloudera,0,8,PERSON,
"Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI.",Enterprise Data Cloud,21,42,PRODUCT,
"Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI.",Edge,76,80,ORG,
"Cloudera delivers an Enterprise Data Cloud for any data, anywhere, from the Edge to AI.",AI,84,86,GPE,
Explo operates a data exploration and analysis platform to connect directly to database or warehouse sources.,Explo,0,5,ORG,
Zenly is a free smartphone app that allows friends and families to follow each other's tracks and simplify their busy lives.,Zenly,0,5,PERSON,
"Mercury offers FDIC-insured accounts, virtual &amp; physical debit cards, currency exchange, domestic, and international wires.",Mercury,0,7,ORG,
"Mercury offers FDIC-insured accounts, virtual &amp; physical debit cards, currency exchange, domestic, and international wires.",FDIC,15,19,ORG,
"Mercury offers FDIC-insured accounts, virtual &amp; physical debit cards, currency exchange, domestic, and international wires.",virtual &amp,38,50,ORG,
Spice AI is creating technology to make artificial intelligence and machine learning more accessible to developers.,Spice AI,0,8,PERSON,
Nimbus Therapeutics uses computational technology to create selective small molecule therapeutics.,Nimbus Therapeutics,0,19,PERSON,
Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,Solsten,0,7,PERSON,
Solsten is an AI firm engaged in understanding human behavior in the digital world to power the future of customer experience.,AI,14,16,GPE,
ReNew Power is a renewable energy company that focuses on wind-energy projects.,ReNew Power,0,11,ORG,
Fivetran is a technology company that automates replicating data into a cloud data platforms,Fivetran,0,8,PERSON,
"StayVista is a South Asia's largest luxury holiday home rental management company. We are on a mission to build the ""Marriott for Homes""",StayVista,0,9,ORG,
"StayVista is a South Asia's largest luxury holiday home rental management company. We are on a mission to build the ""Marriott for Homes""",South Asia's,15,27,LOC,
Plex is an entertainment company that provides a streaming media platform where users can enjoy free movies and TV shows.,Plex,0,4,ORG,
"Wallbox designs, develops, and manufactures intelligent energy solutions.",Wallbox,0,7,ORG,
Scripbox is an online mutual funds investment platform.,Scripbox,0,8,PERSON,
Enphase Energy offers a micro-inverter system that delivers solar energy to homes and businesses.,Enphase Energy,0,14,ORG,
DataStax helps enterprises mobilize real-time data through an open data stack.,DataStax,0,8,ORG,
Awign is a work fulfillment platform that specializes in the gig workforce and provides last-mile delivery services.,last-mile,88,97,QUANTITY,
"Bombay Shaving Company is a consumer goods company that focuses on developing a range of shave care, beard care, and skincare products.",Bombay Shaving Company,0,22,ORG,
Yellow.ai is a customer experience automation platform enabling enterprises to leverage its NLP engine to build chat and voice bots.,NLP,92,95,ORG,
"Latitud provides community, infrastructure, and capital to tech companies.",Latitud,0,7,PERSON,
WebEngage is a marketing automation software that helps B2C companies drive more revenues from their existing customers and anonymous users.,WebEngage,0,9,ORG,
Blavity is home to the network of platforms and brands serving the multifaceted lives of Black millennials and gen-z.,Black,89,94,LOC,
"Near, the world’s largest source of intelligence on People, Places, and Products, is the global leader in Data Intelligence.",Products,72,80,ORG,
"Near, the world’s largest source of intelligence on People, Places, and Products, is the global leader in Data Intelligence.",Data Intelligence,106,123,ORG,
Propseller is a real estate agency that offers property owners a reliable way to sell by combining in-house agents with technology.,Propseller,0,10,PERSON,
Genesys provides omnichannel customer experience (CX) and contact center solutions in the cloud and on-premises.,Genesys,0,7,PERSON,
Lineage Logistics is a warehousing and logistics company that provides temperature-controlled logistics and supply chain solutions.,Lineage Logistics,0,17,ORG,
Affinity is a relationship intelligence platform built to expand and evolve the traditional CRM.,CRM,92,95,PRODUCT,
NAVER Z develops an application where users can create different 3D avatars online.,NAVER,0,5,ORG,
Alteryx is a leading provider of an end to end data science &amp; analytics platform for the enterprise,science &amp,52,64,ORG,
Beqom provides a total compensation cloud solution that addresses all aspects of compensation and performance for both sales and HR.,Beqom,0,5,GPE,
"Forge Biologics is a gene therapy development engine, enabling access to life changing gene therapy programs.",Forge Biologics,0,15,ORG,
Pocket FM is an audiobook and podcast application that has over 10K+ audiobooks.,10K+,64,68,CARDINAL,
"Care.com is an online web portal for finding suitable caregiver services for child care, senior care, housekeeping, pet care, and more.",Care.com,0,8,ORG,
AmerisourceBergen provides pharmaceutical supply chain distribution &amp; pharmacy management solutions.,AmerisourceBergen,0,17,ORG,
"AiFi enables reliable, cost-effective, and contactless autonomous shopping with AI-powered computer vision technology.",AI,80,82,ORG,
"Deezer is the world’s most diverse, dynamic and personal global music streaming company and includes a unique personalisation model, Flow.",Deezer,0,6,ORG,
"Deezer is the world’s most diverse, dynamic and personal global music streaming company and includes a unique personalisation model, Flow.",Flow,133,137,GPE,
"OneOf develops a green NFT platform that connects fans and collectors to their favorite musical artists, athletes, and brands.",NFT,23,26,ORG,
Vive Crop Protection is an agritech company that makes effective and sustainable pesticides for organic and non-organic production.,Vive Crop Protection,0,20,ORG,
Pindrop is propelling enterprises and consumers toward a voice driven future by unlocking the value of every voice interaction.,Pindrop,0,7,ORG,
IndiaMART.com is an online B2B marketplace connecting buyers with suppliers.,IndiaMART.com,0,13,ORG,
Flossy is a dental platform that offers patients access to high-quality dental care at an affordable price.,Flossy,0,6,ORG,
Alchemy is a developer platform that helps companies to build reliable decentralized applications.,Alchemy,0,7,ORG,
IDnow is a technology startup that provides advanced machine-learning technology for its Identity Verification-as-a-Service platform.,Identity Verification-as-a-Service,89,123,ORG,
MariaDB is a new generation cloud database company whose products have been downloaded over 1B times and used by 75% of the Fortune 500.,1B,92,94,CARDINAL,
MariaDB is a new generation cloud database company whose products have been downloaded over 1B times and used by 75% of the Fortune 500.,75%,113,116,PERCENT,
MariaDB is a new generation cloud database company whose products have been downloaded over 1B times and used by 75% of the Fortune 500.,the Fortune 500,120,135,ORG,
Zepto offers a 10-minute grocery delivery service through an e-grocery app that affects the grocery buying experience.,Zepto,0,5,GPE,
Zepto offers a 10-minute grocery delivery service through an e-grocery app that affects the grocery buying experience.,10-minute,15,24,TIME,
"OpenStore connects merchants and customers into a single unified shopping experience through access to data, information, and capital.",OpenStore,0,9,ORG,
WSP is one of the world’s leading professional services firm.,WSP,0,3,ORG,
Axon provides electronic control devices to law enforcement and corrections agencies.,Axon,0,4,ORG,
Apollo.io provides a foundation for end-to-end sales strategies by providing a data platform for built-in integrations.,Apollo.io,0,9,ORG,
Currencycloud specializes in a fully cloud-based platform for B2B cross-border payments.,Currencycloud,0,13,PERSON,
"Info Edge provides online recruitment, matrimonial and real estate classifieds, and related services.",Info Edge,0,9,PERSON,
TeamApt is a financial technology company that develops digital banking and payment platform for financial transactions.,TeamApt,0,7,ORG,
"FTX US allows users to trade a variety of digital assets like Bitcoin, Ethereum, Solana, and Dogecoin.",US,4,6,GPE,
"FTX US allows users to trade a variety of digital assets like Bitcoin, Ethereum, Solana, and Dogecoin.","Bitcoin, Ethereum",62,79,ORG,
"FTX US allows users to trade a variety of digital assets like Bitcoin, Ethereum, Solana, and Dogecoin.",Solana,81,87,ORG,
"FTX US allows users to trade a variety of digital assets like Bitcoin, Ethereum, Solana, and Dogecoin.",Dogecoin,93,101,GPE,
"Revolut is a financial services company that specializes in mobile banking, card payments, money remittance, and foreign exchange.",Revolut,0,7,ORG,
"Petfolk is a veterinary healthcare company that provides a connected community for today's vets, pets, and pet owners.",Petfolk,0,7,GPE,
"Petfolk is a veterinary healthcare company that provides a connected community for today's vets, pets, and pet owners.",today,83,88,DATE,
"Automattic develops publishing platforms, including the WordPress.com website and the VIP WordPress.com cloud version.",WordPress.com,56,69,ORG,
Jumbotail is an operator of an online marketplace that simplifies food and grocery shopping.,Jumbotail,0,9,PERSON,
"Hightouch is a data platform that helps sync customer's data from the data warehouse to their CRM, marketing, and support tools.",CRM,94,97,PRODUCT,
Diveplane develops an AI-based platform that is faster than current off-the-shelf solutions and can train on significantly less data.,Diveplane,0,9,ORG,
Diveplane develops an AI-based platform that is faster than current off-the-shelf solutions and can train on significantly less data.,AI,22,24,GPE,
Taxfyle is a tax filing app that provides online accounting services and workforce for businesses and tax filers.,Taxfyle,0,7,PERSON,
"Upfront Healthcare is a developer of patient navigation platform designed to combine analytics, dynamic content, and automated outreach.",Upfront Healthcare,0,18,ORG,
Ninja Van is a tech-enabled express delivery firm serving businesses across Southeast Asia.,Ninja Van,0,9,PERSON,
Ninja Van is a tech-enabled express delivery firm serving businesses across Southeast Asia.,Southeast Asia,76,90,LOC,
"MobiKwik is a financial services company that provides a fintech platform designed for online payments, life insurance, and loans.",MobiKwik,0,8,ORG,
"dropp group wins Web3, using its patented innovations in Ai/ML, object recognition, streaming, AR, MR, VR and crypto.",Ai/ML,57,62,ORG,
"dropp group wins Web3, using its patented innovations in Ai/ML, object recognition, streaming, AR, MR, VR and crypto.",MR,99,101,GPE,
"dropp group wins Web3, using its patented innovations in Ai/ML, object recognition, streaming, AR, MR, VR and crypto.",VR,103,105,GPE,
FINN offers monthly car-subscriptions to create a sustainable method for mobility.,monthly,12,19,DATE,
Briq is a financial automation platform that is changing the way construction companies run their business.,Briq,0,4,PERSON,
Medallia provides SaaS platform focused on customer experience management.,Medallia,0,8,ORG,
Stratifyd is an AI powered analytics platform that enable enterprise companies to transform structured and unstructured human textual data.,AI,16,18,GPE,
"Selina is a fast-growing hospitality brand built for today’s nomadic traveler to help them live, work, and explore anywhere in the world.",Selina,0,6,GPE,
"Selina is a fast-growing hospitality brand built for today’s nomadic traveler to help them live, work, and explore anywhere in the world.",today,53,58,DATE,
TRIP is a CBD brand that sells wellness products infused with adaptogens.,TRIP,0,4,PERSON,
"Public.com is the fractional investing platform where members build modern portfolios of stocks &amp; ETFs, crypto &amp; NFTs, art &amp; collectibles.",ETFs,102,106,ORG,
"Public.com is the fractional investing platform where members build modern portfolios of stocks &amp; ETFs, crypto &amp; NFTs, art &amp; collectibles.",crypto &amp,108,119,ORG,
"Public.com is the fractional investing platform where members build modern portfolios of stocks &amp; ETFs, crypto &amp; NFTs, art &amp; collectibles.",art &amp,127,135,ORG,
ShareTrip is the country’s first and leading online travel platform that provides end to end travel solution and experience.,ShareTrip,0,9,ORG,
ShareTrip is the country’s first and leading online travel platform that provides end to end travel solution and experience.,first,27,32,ORDINAL,
Newell Brands is a leading global consumer goods company with a strong portfolio of well-known brands.,Newell Brands,0,13,ORG,
"Huobi is a global blockchain asset financial services provider including exchange, trade, wallet, and storage.",Huobi,0,5,ORG,
"Teladoc is a global provider of virtual care, transforming the access, cost, and quality dynamics of health care delivery.",Teladoc,0,7,PERSON,
Bravo Sierra is a military-native performance wellness company focused on personal care.,Bravo Sierra,0,12,PERSON,
NationsBenefits is a supplemental benefits company that provides managed care organizations.,NationsBenefits,0,15,ORG,
TeraWatt Infrastructure operates an electric vehicle charging infrastructure for medium and heavy-duty transport and fleets.,TeraWatt Infrastructure,0,23,ORG,
GBT is a clinical-stage biopharmaceutical company developing a therapy for sickle cell disease.,GBT,0,3,ORG,
oVice is a virtual space based on voice chat that helps teams stay connected.,oVice,0,5,ORG,
Truepill provides an API-connected healthcare infrastructure designed to revolutionize the patient experience.,API,21,24,ORG,
"Practo is an mhealth platform that connects patients with healthcare providers through booking appointments, check-ups, and consultations.",Practo,0,6,ORG,
Ark Kapital is a precision financing company that empowers technology businesses to grow faster.,Ark Kapital,0,11,PERSON,
tZERO is a marketplace to trade digital private securities and open a brokerage account.,tZERO,0,5,ORG,
First Solar manufactures thin film photovoltaic modules and provides PV power plants and supporting services.,First Solar,0,11,ORG,
Carousell is a classifieds marketplace that allows people to buy and sell preloved items.,Carousell,0,9,ORG,
"JP Morgan offers financial services, serving large multinationals, emerging companies, institutional investor, and individuals.",JP Morgan,0,9,ORG,
"Blue Apron is a grocery delivery service company that offers fresh, chef-designed recipes to customers.",Blue Apron,0,10,ORG,
Hero Cosmetics is a cosmetics company that manufactures and offers skincare products.,Hero Cosmetics,0,14,PERSON,
Krafton is a game developer for PC and mobile devices that focuses on fantasy games.,Krafton,0,7,ORG,
"Safaricom is a mobile network operator that offers internet connectivity, information management, voice, and communication solutions.",Safaricom,0,9,ORG,
HealthAssure is a healthtech startup that aggregates primary healthcare services and OPD insurance for corporates and individuals.,OPD,85,88,ORG,
Loopworm is a developer of a technology intended to create a protein diet for fisheries and poultry farms.,Loopworm,0,8,PERSON,
Qloo is a cultural artificial intelligence platform that operates via an application programming interface.,Qloo,0,4,ORG,
Reejig is a workforce intelligence platform powered by the world's first independently audited Ethical Talent AI.,first,67,72,ORDINAL,
Warby Parker is a lifestyle brand that offers designer eyewear while being a socially conscious business.,Parker,6,12,ORG,
JD.com is an internet company and online consumer electronics retailer in China.,China,74,79,GPE,
Kymera Therapeutics is a biotechnology company that specializes in the field of targeted protein degradation.,Kymera Therapeutics,0,19,PERSON,
Xeneta is the leading ocean freight rate benchmarking and market intelligence platform and index.,Xeneta,0,6,GPE,
Postman is the collaboration platform for API development.,API,42,45,ORG,
Sunnova is a residential solar company providing nationwide coverage of affordable and reliable energy to customers' homes.,Sunnova,0,7,ORG,
"Paradox is an AI company that helps companies capture and screen candidates, improve conversions, and answer all candidate questions.",AI,14,16,ORG,
Ultraviolette Automotive is a developer of electric two-wheeler vehicles offering clean energy and sustainable transportation to customers.,Ultraviolette Automotive,0,24,ORG,
Ultraviolette Automotive is a developer of electric two-wheeler vehicles offering clean energy and sustainable transportation to customers.,two,52,55,CARDINAL,
Cygni Energy is a manufacturer of energy storage devices for commercial and institutional customers.,Cygni Energy,0,12,PERSON,
PriceOye is an eCommerce platform that allows users to compare prices for consumer electronics products.,PriceOye,0,8,ORG,
Thermo Fisher Scientific is a science and pharma service provider of laboratory information management &amp; scientific data systems.,Thermo Fisher Scientific,0,24,ORG,
"Livspace is an interior design startup that offers a platform that connects people to designers, services, and products.",Livspace,0,8,ORG,
Healthily is the world’s first medically approved self-care app designed around you.,first,25,30,ORDINAL,
"Generate Capital builds, owns, and operates sustainable infrastructure to deliver affordable and reliable resource solutions.",Generate Capital,0,16,ORG,
Bishop Fox delivers offensive security solutions to protect dynamic attack surfaces.,Bishop Fox,0,10,PERSON,
ConverseNow develops a personalized and natural two-way conversation platform for the restaurant ordering experience.,ConverseNow,0,11,ORG,
ConverseNow develops a personalized and natural two-way conversation platform for the restaurant ordering experience.,two,48,51,CARDINAL,
Cuyana is a fashion brand that creates premium women's essentials.,Cuyana,0,6,ORG,
Ziply Fiber simplify and elevate the connected lives of our communities by combining the most advanced network.,Ziply Fiber,0,11,ORG,
Klar is a digital financial services platform allowing users to manage their money in a secure and personalized way from their smartphone.,Klar,0,4,ORG,
"MURAL is a collaborative intelligence company generating effective ideation, innovation, alignment, and team building.",MURAL,0,5,ORG,
ThreatX is a web application and API Protection Solution that enables enterprises to secure all their applications.,API Protection Solution,33,56,ORG,
EnsoData is a startup that utilizes artificial intelligence to analyze the human body to diagnose health conditions.,EnsoData,0,8,ORG,
Square Yards is a India's largest Real Estate platform with presence in over 20 cities and 9 countries.,India,18,23,GPE,
Square Yards is a India's largest Real Estate platform with presence in over 20 cities and 9 countries.,20,77,79,CARDINAL,
Square Yards is a India's largest Real Estate platform with presence in over 20 cities and 9 countries.,9,91,92,CARDINAL,
Federal Communications Commission is an independent United States agency that regulates interstate and international communications.,Federal Communications Commission,0,33,ORG,
Federal Communications Commission is an independent United States agency that regulates interstate and international communications.,United States,52,65,GPE,
SeedInvest is an equity crowdfunding platform that connects investors with startups.,SeedInvest,0,10,ORG,
"Bayzat is a technology SaaS company that provides insurance, payroll, and human resources software solutions for businesses.",Bayzat,0,6,PERSON,
Aktis Oncology is a biotechnology company discovering and developing a novel class of targeted radiopharmaceuticals.,Aktis Oncology,0,14,ORG,
Shima Capital is an investment fund that focuses on supporting cutting-edge blockchain startups.,Shima Capital,0,13,ORG,
Shadowfax is an on-demand logistics network that provides tech-enabled one-stop delivery solutions.,Shadowfax,0,9,GPE,
Shadowfax is an on-demand logistics network that provides tech-enabled one-stop delivery solutions.,one,71,74,CARDINAL,
Zebec is a continuous settlement protocol on Solana. Zebec is enabling the composable transfer of value starting with Stream Payroll.,Zebec,0,5,GPE,
Zebec is a continuous settlement protocol on Solana. Zebec is enabling the composable transfer of value starting with Stream Payroll.,Solana,45,51,ORG,
Zebec is a continuous settlement protocol on Solana. Zebec is enabling the composable transfer of value starting with Stream Payroll.,Zebec,53,58,GPE,
Zebec is a continuous settlement protocol on Solana. Zebec is enabling the composable transfer of value starting with Stream Payroll.,Stream Payroll,118,132,ORG,
Athersys is a biopharmaceutical company that discovers and develops therapeutic products to treat several disease indications.,Athersys,0,8,ORG,
Ted Baker is a luxury clothing retail company that offers a wide range of lifestyle collections and wear.,Ted Baker,0,9,PERSON,
Advantage Capital has invested over $3.8 billion in more than 800 portfolio companies and projects nationwide since 1992.,Advantage Capital,0,17,ORG,
Advantage Capital has invested over $3.8 billion in more than 800 portfolio companies and projects nationwide since 1992.,$3.8 billion,36,48,MONEY,
Advantage Capital has invested over $3.8 billion in more than 800 portfolio companies and projects nationwide since 1992.,more than 800,52,65,CARDINAL,
Advantage Capital has invested over $3.8 billion in more than 800 portfolio companies and projects nationwide since 1992.,1992,116,120,DATE,
"Klavi is a developer of an open finance platform for data aggregation, analytics, and API services.",Klavi,0,5,ORG,
"Klavi is a developer of an open finance platform for data aggregation, analytics, and API services.",API,86,89,ORG,
"NASA is responsible for the civilian space program, as well as aeronautics and aerospace research.",NASA,0,4,ORG,
Bloom Energy offers on-site power generation systems that can use a wide variety of inputs to generate electricity.,Bloom Energy,0,12,ORG,
