Text,Token,Start Index,End Index,Entity Label,Knowledge Base ID
Event for very early-stage startup founders in Vancouver: Workshops/talks/office-hours + Networking party,Vancouver,47,56,GPE,
October 2022 Cognilytica AI Failures Webinar 'How to Avoid AI Project Failure',October 2022,0,12,DATE,
October 2022 Cognilytica AI Failures Webinar 'How to Avoid AI Project Failure',Cognilytica AI Failures Webinar ',13,46,ORG,
October 2022 Intro to CPMAI,October 2022,0,12,DATE,
October 2022 Intro to CPMAI,Intro,13,18,FAC,
Future Blockchain Summit 2021 is a blockchain exhibition and conference that connects blockchain leaders to startup tech leaders.,Future Blockchain Summit 2021,0,29,ORG,
Feira do Empreendedor / ANJE,ANJE,24,28,ORG,
Hekka and Uplive To Feature Jaw-dropping Looks on 2022 Japan Swim Week.,Hekka,0,5,NORP,
Hekka and Uplive To Feature Jaw-dropping Looks on 2022 Japan Swim Week.,2022,50,54,DATE,
Hekka and Uplive To Feature Jaw-dropping Looks on 2022 Japan Swim Week.,Japan Swim Week,55,70,EVENT,
Collision is a major US tech event from the team behind Web Summit.,US,21,23,GPE,
Collision is a major US tech event from the team behind Web Summit.,Web Summit,56,66,ORG,
Where Content Comes to Life,Content Comes to Life,6,27,ORG,
"The U.S. Fintech Symposium is a two-day fintech conference in Orlando, Florida.",The U.S. Fintech Symposium,0,26,ORG,
"The U.S. Fintech Symposium is a two-day fintech conference in Orlando, Florida.",two-day,32,39,DATE,
"The U.S. Fintech Symposium is a two-day fintech conference in Orlando, Florida.",Orlando,62,69,GPE,
"The U.S. Fintech Symposium is a two-day fintech conference in Orlando, Florida.",Florida,71,78,GPE,
"Wallifornia is an Entertainment &amp; Technology hub where startups, professionals &amp; investors develop together the future of their industries.",Wallifornia,0,11,GPE,
"Wallifornia is an Entertainment &amp; Technology hub where startups, professionals &amp; investors develop together the future of their industries.",Entertainment &,18,33,ORG,
Cognitive Project Management for AI (CPMAI) Certification,Cognitive Project Management for AI (CPMAI) Certification,0,57,ORG,
October 2022 Enterprise Data &amp; AI event with InfuseAI,October 2022,0,12,DATE,
October 2022 Enterprise Data &amp; AI event with InfuseAI,Enterprise Data &,13,30,ORG,
"3 speakers will share their insights, followed by small breakout session for a chance to exchange ideas.",3,0,1,CARDINAL,
Partnership Event,Partnership Event,0,17,ORG,
Dallas Startup Week will offer both in-person events at the Southern Methodist University Cox School of Business and also live-streamed.,Dallas,0,6,GPE,
Dallas Startup Week will offer both in-person events at the Southern Methodist University Cox School of Business and also live-streamed.,the Southern Methodist University Cox School of Business,56,112,ORG,
A public event to showcase the newly selected Startups who will form part of the ShelterTech accelerator sub-Saharan Africa,Startups,46,54,ORG,
A public event to showcase the newly selected Startups who will form part of the ShelterTech accelerator sub-Saharan Africa,ShelterTech,81,92,ORG,
RIO2C is the Latin America's Leading Creativity Encounter,the Latin America's,9,28,LOC,
"Environmental Modelling And De-Carbonization, Energy Economics, Exergy and Sustainability, Storage of Renewables","De-Carbonization, Energy Economics,",28,63,ORG,
"Environmental Modelling And De-Carbonization, Energy Economics, Exergy and Sustainability, Storage of Renewables",Sustainability,75,89,ORG,
WMF - The largest Digital Innovation Festival on the Planet,WMF,0,3,ORG,
WMF - The largest Digital Innovation Festival on the Planet,Digital Innovation Festival,18,45,ORG,
"The 4-day conference event will focus on Africa’s role within the global energy transition which will take place in Cape Town, South Africa",4-day,4,9,DATE,
"The 4-day conference event will focus on Africa’s role within the global energy transition which will take place in Cape Town, South Africa",Africa,41,47,LOC,
"The 4-day conference event will focus on Africa’s role within the global energy transition which will take place in Cape Town, South Africa",Cape Town,116,125,LOC,
"The 4-day conference event will focus on Africa’s role within the global energy transition which will take place in Cape Town, South Africa",South Africa,127,139,GPE,
Largest fx buy-side event held annually in Miami.,annually,31,39,DATE,
Largest fx buy-side event held annually in Miami.,Miami,43,48,GPE,
"Before you start investing, answer these questions honestly. First of all, what is your goal?",First,61,66,ORDINAL,
【Calling all the PropTech and ESG start-ups】Applications are now open for the ParticleX PropTech Global Challenge (PPGC) 2022,PropTech,17,25,ORG,
【Calling all the PropTech and ESG start-ups】Applications are now open for the ParticleX PropTech Global Challenge (PPGC) 2022,PropTech Global Challenge,88,113,ORG,
【Calling all the PropTech and ESG start-ups】Applications are now open for the ParticleX PropTech Global Challenge (PPGC) 2022,PPGC,115,119,ORG,
【Calling all the PropTech and ESG start-ups】Applications are now open for the ParticleX PropTech Global Challenge (PPGC) 2022,2022,121,125,DATE,
Quick pitches + Q&amp;A with 5 fast-growing Seed companies from the Sputnik ATX VC alumni,+ Q&amp;A,14,23,DATE,
Quick pitches + Q&amp;A with 5 fast-growing Seed companies from the Sputnik ATX VC alumni,5,29,30,CARDINAL,
Quick pitches + Q&amp;A with 5 fast-growing Seed companies from the Sputnik ATX VC alumni,ATX,76,79,ORG,
The premier private equity &amp; venture forum in Asia,Asia,50,54,LOC,
"Gathering the blockchain community, investors, fundraising, crypto exchangers, NFT, metaverse &amp; gaming under one roof",NFT,79,82,ORG,
"Gathering the blockchain community, investors, fundraising, crypto exchangers, NFT, metaverse &amp; gaming under one roof",metaverse &amp,84,98,ORG,
"Gathering the blockchain community, investors, fundraising, crypto exchangers, NFT, metaverse &amp; gaming under one roof",one,113,116,CARDINAL,
3 years Startup Incubation plan,3 years,0,7,DATE,
August 2022 Enterprise Data &amp; AI Event featuring Guidehouse,August 2022,0,11,DATE,
August 2022 Enterprise Data &amp; AI Event featuring Guidehouse,Enterprise Data &,12,29,ORG,
August 2022 Enterprise Data &amp; AI Event featuring Guidehouse,AI Event,34,42,ORG,
August 2022 Enterprise Data &amp; AI Event featuring Guidehouse,Guidehouse,53,63,PERSON,
"Vaibhav Kumar, ML Expert MoogleLabs will host a live webinar and share his expertise with the candidates.",Vaibhav Kumar,0,13,PERSON,
"Vaibhav Kumar, ML Expert MoogleLabs will host a live webinar and share his expertise with the candidates.",ML Expert MoogleLabs,15,35,ORG,
Annual hardtech product showcase &amp; summit,Annual,0,6,DATE,
Annual hardtech product showcase &amp; summit,showcase &amp,24,37,ORG,
West Africa's Largest Exhibition for Poultry &amp; Livestock Industry,West Africa's,0,13,GPE,
West Africa's Largest Exhibition for Poultry &amp; Livestock Industry,Largest Exhibition for Poultry &,14,46,ORG,
West Africa's Largest Exhibition for Poultry &amp; Livestock Industry,Livestock Industry,51,69,ORG,
"Harjodh Singh Sandhu, DevOps Vertical Head and a Certified DevOps Engineer will share his expertise over a live webinar!",Singh Sandhu,8,20,PERSON,
"Harjodh Singh Sandhu, DevOps Vertical Head and a Certified DevOps Engineer will share his expertise over a live webinar!",Vertical Head,29,42,PERSON,
Europe's Most Important PropTech Networking Event,Europe,0,6,LOC,
September 2022 Intro to CPMAI Certification Event by Cognilytica,September 2022,0,14,DATE,
September 2022 Intro to CPMAI Certification Event by Cognilytica,Intro,15,20,FAC,
September 2022 Intro to CPMAI Certification Event by Cognilytica,CPMAI Certification Event by Cognilytica,24,64,ORG,
SaaStr Annual 2022 | Where The Cloud Meets,2022,14,18,DATE,
SaaStr Annual 2022 | Where The Cloud Meets,The Cloud Meets,27,42,WORK_OF_ART,
Enter Soft One Group Entity Creation,Enter Soft One Group Entity Creation,0,36,ORG,
Africa's Premier Tech Event,Africa,0,6,LOC,
Africa's Premier Tech Event,Premier Tech Event,9,27,ORG,
3rd annual conference for venture capital firms and tech startups with founders from Emerging Europe and Israel,3rd,0,3,ORDINAL,
3rd annual conference for venture capital firms and tech startups with founders from Emerging Europe and Israel,annual,4,10,DATE,
3rd annual conference for venture capital firms and tech startups with founders from Emerging Europe and Israel,Emerging Europe,85,100,LOC,
3rd annual conference for venture capital firms and tech startups with founders from Emerging Europe and Israel,Israel,105,111,GPE,
Hekka and Uplive To Feature Jaw-dropping Looks on 2022 Miami Swim Week Runway.,Hekka,0,5,NORP,
Hekka and Uplive To Feature Jaw-dropping Looks on 2022 Miami Swim Week Runway.,2022,50,54,DATE,
Hekka and Uplive To Feature Jaw-dropping Looks on 2022 Miami Swim Week Runway.,Miami Swim Week Runway,55,77,EVENT,
September 2022 AI in Government Event Featuring Guidehouse,September 2022,0,14,DATE,
The marketing and advertising event Singapore was waiting for!,Singapore,36,45,GPE,
"A four-day conference with technical talks in the fields of Big Data, High Load, Data Science, Machine Learning and AI.",four-day,2,10,DATE,
"A four-day conference with technical talks in the fields of Big Data, High Load, Data Science, Machine Learning and AI.",Big Data,60,68,ORG,
"A four-day conference with technical talks in the fields of Big Data, High Load, Data Science, Machine Learning and AI.",AI,116,118,GPE,
Virtual Startup Accelerator | Blockchain| Artificial Intelligence | Cloud | Data,Cloud,68,73,NORP,
September 2022 Enterprise Data &amp; AI Featured Panel,September 2022,0,14,DATE,
September 2022 Enterprise Data &amp; AI Featured Panel,Enterprise Data &,15,32,ORG,
September 2022 Enterprise Data &amp; AI Featured Panel,AI Featured Panel,37,54,ORG,
"shahram bahrami bilasavar world-renowned musician and musician, plans to release his new album for free.",shahram bahrami bilasavar,0,25,GPE,
August 2022 AI in Government event featuring Coursera,August 2022,0,11,DATE,
August 2022 AI in Government event featuring Coursera,Coursera,45,53,PERSON,
"YEFRI ZUÑIGA, is a Colombian rapper, Youtuber, musician, actor and student",YEFRI ZUÑIGA,0,12,PERSON,
"YEFRI ZUÑIGA, is a Colombian rapper, Youtuber, musician, actor and student",Colombian,19,28,NORP,
"YEFRI ZUÑIGA, is a Colombian rapper, Youtuber, musician, actor and student",Youtuber,37,45,GPE,
"This Canadian Chinese ""Oscar Party in the Real Estate Industry"" is a gathering of real estate professionals, property developers, investors",Canadian,5,13,NORP,
"This Canadian Chinese ""Oscar Party in the Real Estate Industry"" is a gathering of real estate professionals, property developers, investors",Chinese,14,21,NORP,
"This Canadian Chinese ""Oscar Party in the Real Estate Industry"" is a gathering of real estate professionals, property developers, investors",Oscar Party,23,34,WORK_OF_ART,
"This Canadian Chinese ""Oscar Party in the Real Estate Industry"" is a gathering of real estate professionals, property developers, investors",the Real Estate Industry,38,62,ORG,
A Webinar Series on Zakat for Ummah's Economic Empowerment!,Zakat,20,25,PERSON,
"Collision brings together “the world's best speakers”, tech’s leading companies, and top media.",tech,55,59,ORG,
Neuroscience; Genetic Engineering; Medical Devices; Hospital Management,Genetic Engineering,14,33,ORG,
Neuroscience; Genetic Engineering; Medical Devices; Hospital Management,Medical Devices,35,50,ORG,
Neuroscience; Genetic Engineering; Medical Devices; Hospital Management,Hospital Management,52,71,ORG,
Role of Islamic Finance In Global Banking; Asset Allocation Classes; Venture Capital.,Role of Islamic Finance,0,23,ORG,
Role of Islamic Finance In Global Banking; Asset Allocation Classes; Venture Capital.,Global Banking,27,41,PERSON,
Role of Islamic Finance In Global Banking; Asset Allocation Classes; Venture Capital.,Venture Capital,69,84,ORG,
SEO Strategy Event: The SEO Perth businesses can use to get more leads.,SEO Perth,24,33,ORG,
"AIM Summit is a platform for discussions on investment developments, global market conditions and latest trends.",AIM Summit,0,10,ORG,
"Aentor Entrepreneurship 2.0 is a 14-days online entrepreneurship training event where startups can win up to $30,000 as seed investment.",14-days,33,40,DATE,
"Aentor Entrepreneurship 2.0 is a 14-days online entrepreneurship training event where startups can win up to $30,000 as seed investment.","up to $30,000",103,116,MONEY,
"Live classes, video lectures and customized study plans. Daily Live Classes Doubt clarification.",Daily Live,57,67,ORG,
"Live classes with top vocational trainers, video lectures, mock tests, and customized study plans. Daily Live Classes Doubt clarification.",Daily Live,99,109,ORG,
August 2022 Cognilytica Event fetauring Alegion,August 2022,0,11,DATE,
August 2022 Cognilytica Event fetauring Alegion,Cognilytica Event fetauring Alegion,12,47,EVENT,
The annual international conference on Intelligent Systems for Molecular Biology (ISMB),Intelligent Systems for Molecular Biology,39,80,ORG,
The annual international conference on Intelligent Systems for Molecular Biology (ISMB),ISMB,82,86,ORG,
International Cybersecurity Conference,International Cybersecurity Conference,0,38,ORG,
Anthropologist Matt Artz is to speak at TEDx Scranton. The title of his talk is Are DNA Tests Safe?,Matt Artz,15,24,PERSON,
Anthropologist Matt Artz is to speak at TEDx Scranton. The title of his talk is Are DNA Tests Safe?,Scranton,45,53,GPE,
"After the successful collaboration in 2022 NYFW, Hekka and Uplive have entered the world of fashion together again!",2022,38,42,DATE,
"After the successful collaboration in 2022 NYFW, Hekka and Uplive have entered the world of fashion together again!",NYFW,43,47,ORG,
"After the successful collaboration in 2022 NYFW, Hekka and Uplive have entered the world of fashion together again!",Hekka,49,54,NORP,
"After the successful collaboration in 2022 NYFW, Hekka and Uplive have entered the world of fashion together again!",Uplive,59,65,PERSON,
One of It's kind Identity &amp; Access Management Event,One,0,3,CARDINAL,
One of It's kind Identity &amp; Access Management Event,Access Management Event,32,55,ORG,
"BizThon 2.0 is a Global Blockchain hackathon that empowers Innovators, Developers, and Entrepreneurs working on Blockchain Technology.",Global Blockchain,17,34,WORK_OF_ART,
"BizThon 2.0 is a Global Blockchain hackathon that empowers Innovators, Developers, and Entrepreneurs working on Blockchain Technology.","Innovators, Developers",59,81,ORG,
"BizThon 2.0 is a Global Blockchain hackathon that empowers Innovators, Developers, and Entrepreneurs working on Blockchain Technology.",Blockchain Technology,112,133,ORG,
THE WORLD'S LARGEST PRIVATE EQUITY AND VENTURE CAPITAL EVENT,VENTURE CAPITAL EVENT,39,60,ORG,
Quarterly Product Launch,Quarterly Product Launch,0,24,PERSON,
Quarterly Product Launch,Quarterly Product Launch,0,24,PERSON,
"Caron’s Atlanta Annual Community Awards Breakfasts pay tribute to individuals, organizations and institutions",Caron,0,5,ORG,
"Caron’s Atlanta Annual Community Awards Breakfasts pay tribute to individuals, organizations and institutions",Atlanta Annual Community Awards Breakfasts,8,50,ORG,
The Investor Days Thuringia are one of the largest pitch events for founders and growth companies in Central Germany.,one,32,35,CARDINAL,
The Investor Days Thuringia are one of the largest pitch events for founders and growth companies in Central Germany.,Central Germany,101,116,GPE,
Annual forum,Annual,0,6,DATE,
Think Summit is the premier digital marketing conference of the year.,the year,60,68,DATE,
"NFThon Kaunas - first in-person NFT hackathon in Baltics/EU, with month-long post event public physical exhibition.",first,16,21,ORDINAL,
"NFThon Kaunas - first in-person NFT hackathon in Baltics/EU, with month-long post event public physical exhibition.",NFT,32,35,ORG,
"NFThon Kaunas - first in-person NFT hackathon in Baltics/EU, with month-long post event public physical exhibition.",Baltics/EU,49,59,ORG,
"NFThon Kaunas - first in-person NFT hackathon in Baltics/EU, with month-long post event public physical exhibition.",month-long,66,76,DATE,
"Emilija Gjorgjevska, Matt Artz and Jason Barnard will talk about building topical authority and brand awareness through entity analytics.",Emilija Gjorgjevska,0,19,PERSON,
"Emilija Gjorgjevska, Matt Artz and Jason Barnard will talk about building topical authority and brand awareness through entity analytics.",Matt Artz,21,30,PERSON,
"Emilija Gjorgjevska, Matt Artz and Jason Barnard will talk about building topical authority and brand awareness through entity analytics.",Jason Barnard,35,48,PERSON,
"The 5th IAA Global Conference, Creativity4Better",5th,4,7,ORDINAL,
"The 5th IAA Global Conference, Creativity4Better",IAA Global Conference,8,29,EVENT,
August 2022 Enteprise Data &amp; AI Featured Speaker from Swiss Re,August 2022,0,11,DATE,
August 2022 Enteprise Data &amp; AI Featured Speaker from Swiss Re,Enteprise Data &,12,28,ORG,
August 2022 Enteprise Data &amp; AI Featured Speaker from Swiss Re,AI Featured Speaker,33,52,WORK_OF_ART,
August 2022 Enteprise Data &amp; AI Featured Speaker from Swiss Re,Swiss,58,63,NORP,
June 30 Cognilytica Webinar - CPMAI for Team Leaders,June 30 Cognilytica Webinar - CPMAI for Team Leaders,0,52,DATE,
"Live classes with top vocational trainers, video lectures, mock tests, and customized study plans. Daily Live Classes Doubt clarification.",Daily Live,99,109,ORG,
September 2022 The Top Reasons for AI Project Failure - and What you can Do about it by Cognilytica,September 2022,0,14,DATE,
September 2022 The Top Reasons for AI Project Failure - and What you can Do about it by Cognilytica,The Top Reasons for AI Project Failure - and What you can Do,15,75,WORK_OF_ART,
September 2022 The Top Reasons for AI Project Failure - and What you can Do about it by Cognilytica,Cognilytica,88,99,LOC,
"Fastmetrics title sponsor of San Jose Quakes vs Columbus Crew @ PayPal Park, San Jose",San Jose Quakes,29,44,GPE,
"Fastmetrics title sponsor of San Jose Quakes vs Columbus Crew @ PayPal Park, San Jose",Columbus Crew @ PayPal Park,48,75,WORK_OF_ART,
"Fastmetrics title sponsor of San Jose Quakes vs Columbus Crew @ PayPal Park, San Jose",San Jose,77,85,GPE,
"Join us for IBM zDay to connect, learn and be inspired.",IBM,12,15,ORG,
"GoFest 2022, the fifth edition of the largest entrepreneurship event in Colombia.",GoFest 2022,0,11,ORG,
"GoFest 2022, the fifth edition of the largest entrepreneurship event in Colombia.",fifth,17,22,ORDINAL,
"GoFest 2022, the fifth edition of the largest entrepreneurship event in Colombia.",Colombia,72,80,GPE,
"Keanaissance is a summit, platform and a sanctuary for entrepreneurs and business leaders who are building the future.",Keanaissance,0,12,ORG,
"Cryptorama first virtual event! Come by and learn about us, Q&amp;As, and watch a live pitch on how we're solving a gap in crypto market TRUST.",first,11,16,ORDINAL,
"Cryptorama first virtual event! Come by and learn about us, Q&amp;As, and watch a live pitch on how we're solving a gap in crypto market TRUST.",TRUST,137,142,ORG,
Join us for our 11th Annual Music Matters with live music performances to raise awareness of the opioid crisis.,11th,16,20,ORDINAL,
August 30 AI in Government event featuring Quantiphi,August 30,0,9,DATE,
We bring together the most influential AI minds at the summit dedicated to the latest AI trends and innovations.,AI,39,41,ORG,
"Join us virtually at the Data Leaders World Congress to find solutions, use cases and approaches to help your organisation.",the Data Leaders World Congress,21,52,ORG,
"Weekly webinar series, linking finance professionals with real estate investors",Weekly,0,6,DATE,
Europe's largest and most important technology marketplace where most disruptive technology companies are gathering to present their apps.,Europe,0,6,LOC,
The premier annual wholesale event for Home &amp; Gift Retailers,annual,12,18,DATE,
The premier annual wholesale event for Home &amp; Gift Retailers,Home &amp,39,48,ORG,
The premier annual wholesale event for Home &amp; Gift Retailers,Gift Retailers,50,64,PERSON,
August 2022 AI in Government Feature Presentation,August 2022,0,11,DATE,
"The 2015 Australian National Championships at the Paradise Point Bowls Club, Gold Coast (April 28 - May 2, 2015)",2015,4,8,DATE,
"The 2015 Australian National Championships at the Paradise Point Bowls Club, Gold Coast (April 28 - May 2, 2015)",Australian National Championships,9,42,EVENT,
"The 2015 Australian National Championships at the Paradise Point Bowls Club, Gold Coast (April 28 - May 2, 2015)",the Paradise Point Bowls Club,46,75,ORG,
"The 2015 Australian National Championships at the Paradise Point Bowls Club, Gold Coast (April 28 - May 2, 2015)",Gold Coast,77,87,LOC,
"The 2015 Australian National Championships at the Paradise Point Bowls Club, Gold Coast (April 28 - May 2, 2015)","April 28 - May 2, 2015",89,111,DATE,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",Alex Silva,0,10,PERSON,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",David Riccitelli,15,31,PERSON,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",Jason Barnard,36,49,PERSON,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",SEO,85,88,ORG,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",Google Data Studio,103,121,ORG,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",GA,123,125,ORG,
"Alex Silva and David Riccitelli and Jason Barnard will talk about measuring semantic SEO results using Google Data Studio, GA and GSC.",GSC,130,133,ORG,
"Bringing together global Fintech leaders, startups and Financial Centers, Fintech Surge is set to be the Middle East &amp; North Africa.",Fintech,25,32,ORG,
"Bringing together global Fintech leaders, startups and Financial Centers, Fintech Surge is set to be the Middle East &amp; North Africa.",Financial Centers,55,72,ORG,
"Bringing together global Fintech leaders, startups and Financial Centers, Fintech Surge is set to be the Middle East &amp; North Africa.",Fintech Surge,74,87,ORG,
"Bringing together global Fintech leaders, startups and Financial Centers, Fintech Surge is set to be the Middle East &amp; North Africa.",the Middle East &amp,101,121,ORG,
"Bringing together global Fintech leaders, startups and Financial Centers, Fintech Surge is set to be the Middle East &amp; North Africa.",North Africa,123,135,GPE,
July 2022 AI Failures Series by Cognilytica,July 2022,0,9,DATE,
July 2022 AI Failures Series by Cognilytica,AI Failures Series,10,28,EVENT,
July 2022 AI Failures Series by Cognilytica,Cognilytica,32,43,LOC,
September 2022 Avoiding Automation Failure Webinar by Cognilytica,September 2022,0,14,DATE,
September 2022 Avoiding Automation Failure Webinar by Cognilytica,Automation Failure Webinar,24,50,ORG,
July 2022 Intro to CPMAI for Project Managers,July 2022,0,9,DATE,
July 2022 Intro to CPMAI for Project Managers,Intro,10,15,FAC,
July 2022 Intro to CPMAI for Project Managers,CPMAI for Project Managers,19,45,ORG,
Global Azure 2022 is live streamed for everyone around the world to join and learn about Azure from the best-in-class community leaders.,2022,13,17,DATE,
Light After Dark is Searchlight’s new event and social series with a focus on magnifying transformative ideas and topics in the HR ecosystem,Searchlight,20,31,PERSON,
"ABC (acronym for Asset Backed Crypto) Summit ==&gt; Business that are supported by assets (gold, silver, lithium,…)",ABC,0,3,ORG,
American Academy of Sleep Medicine,American Academy of Sleep Medicine,0,34,ORG,
Investor DEMO Day for Startup Investors &amp; Current Cohort,Startup Investors &,22,41,ORG,
Got accepted in NewChip Accelerator,NewChip Accelerator,16,35,ORG,
Black Hat USA is the world's leading information security event.,Black Hat USA,0,13,PERSON,
CyberXcelerator is an acceleration program focusing on cybersecurity and AI startups.,CyberXcelerator,0,15,ORG,
CyberXcelerator is an acceleration program focusing on cybersecurity and AI startups.,AI,73,75,ORG,
June 2022 AI in Government Featured Presentation,June 2022,0,9,DATE,
Tim Fitzpatrick talks with Jason Barnard about simple marketing fundamentals to accelerate revenue growth.,Tim Fitzpatrick,0,15,PERSON,
Tim Fitzpatrick talks with Jason Barnard about simple marketing fundamentals to accelerate revenue growth.,Jason Barnard,27,40,PERSON,
Join the boardroom to hear from CX and tech experts on how to successfully combine human talent &amp; tech to create a seamless customer journey,CX,32,34,ORG,
Richard Nazarewicz talks with Jason Barnard about technical &amp; product SEO for News.,Richard Nazarewicz,0,18,PERSON,
Richard Nazarewicz talks with Jason Barnard about technical &amp; product SEO for News.,Jason Barnard,30,43,PERSON,
Mickie Kennedy talks with Jason Barnard about how to make press release marketing work for you.,Mickie Kennedy,0,14,PERSON,
Mickie Kennedy talks with Jason Barnard about how to make press release marketing work for you.,Jason Barnard,26,39,PERSON,
Entrepreneurship Course &amp; Business Plan Competition,Entrepreneurship Course &,0,25,ORG,
Entrepreneurship Course &amp; Business Plan Competition,Business Plan Competition,30,55,ORG,
George Kapernaros talks with Jason Barnard about the key to retention for E-commerce.,George Kapernaros,0,17,PERSON,
George Kapernaros talks with Jason Barnard about the key to retention for E-commerce.,Jason Barnard,29,42,PERSON,
Annual Technology Festival,Annual Technology Festival,0,26,ORG,
Jonas Sickler with Jason Barnard about where do branded searches on Google come from?,Jonas Sickler,0,13,PERSON,
Jonas Sickler with Jason Barnard about where do branded searches on Google come from?,Jason Barnard,19,32,PERSON,
Presentation of Serenata play as part of the closing festivities of the training workshops in the theater in its fourth edition.,fourth,113,119,ORDINAL,
Digital First highlights the latest trends in the digital sector and enable you to see the evolution of the market and new innovations.,Digital,0,7,ORG,
Digital First highlights the latest trends in the digital sector and enable you to see the evolution of the market and new innovations.,First,8,13,ORDINAL,
September 2022 AI in Government Featured Presentation,September 2022,0,14,DATE,
The latest version of the 2018 analysis report was originally published in dialogue with the All-Party Parliamentary Group on Blockchain.,2018,26,30,DATE,
The latest version of the 2018 analysis report was originally published in dialogue with the All-Party Parliamentary Group on Blockchain.,the All-Party Parliamentary Group,89,122,ORG,
The latest version of the 2018 analysis report was originally published in dialogue with the All-Party Parliamentary Group on Blockchain.,Blockchain,126,136,GPE,
An online conference celebrating International Employee Resource Group day!,International Employee Resource Group,33,70,ORG,
One of a Kind Fraud Risk Management Event,One,0,3,CARDINAL,
One of a Kind Fraud Risk Management Event,a Kind Fraud Risk Management Event,7,41,ORG,
Uszanowanko Programowanko #59: Powakacyjne PHP-owe opowieści,Uszanowanko Programowanko,0,25,ORG,
Uszanowanko Programowanko #59: Powakacyjne PHP-owe opowieści,59,27,29,MONEY,
Uszanowanko Programowanko #59: Powakacyjne PHP-owe opowieści,Powakacyjne PHP-owe,31,50,PERSON,
"Seamless Africa brings together the entire financial ecosystem to discuss, debate and evaluate the future of the industry.",Seamless Africa,0,15,GPE,
(FIRST) is an international not-for-profit organization bringing together a variety of security and incident response teams.,FIRST,1,6,ORDINAL,
Doreid Haddad and Jason Barnard will talk about creating multilingual product knowledge graphs for large eCommerce sites.,Doreid Haddad,0,13,PERSON,
Doreid Haddad and Jason Barnard will talk about creating multilingual product knowledge graphs for large eCommerce sites.,Jason Barnard,18,31,PERSON,
François Nadeau talks with Jason Barnard about from SERP to M&amp;A: The 8 figure ROI blog post.,François Nadeau,0,15,PERSON,
François Nadeau talks with Jason Barnard about from SERP to M&amp;A: The 8 figure ROI blog post.,Jason Barnard,27,40,PERSON,
François Nadeau talks with Jason Barnard about from SERP to M&amp;A: The 8 figure ROI blog post.,SERP,52,56,ORG,
François Nadeau talks with Jason Barnard about from SERP to M&amp;A: The 8 figure ROI blog post.,8,73,74,CARDINAL,
The flagship event of Confederation of Indian Industries (CII),Confederation of Indian Industries,22,56,ORG,
The flagship event of Confederation of Indian Industries (CII),CII,58,61,ORG,
June 2022 Cognilytica Automation Webinar,June 2022,0,9,DATE,
June 2022 Cognilytica Automation Webinar,Cognilytica Automation Webinar,10,40,ORG,
"This unique multidisciplinary performance fuses together dance and musical interpretations of Estonian mythology, folk music &amp; dance.",Estonian,94,102,NORP,
4th Annual Joint Conference of the Ontario Association of Collaborative Professionals and the Ontario Association for Family Mediation.,4th,0,3,ORDINAL,
4th Annual Joint Conference of the Ontario Association of Collaborative Professionals and the Ontario Association for Family Mediation.,the Ontario Association of Collaborative Professionals,31,85,ORG,
4th Annual Joint Conference of the Ontario Association of Collaborative Professionals and the Ontario Association for Family Mediation.,the Ontario Association for Family Mediation,90,134,ORG,
"Global Growth Accelerate Conference 2021 is a industry-leading event for founders, modern marketers, growth and product leaders.",Global Growth Accelerate Conference 2021,0,40,ORG,
Olga Zarzeczna talks with Jason Barnard about the secrets of a good technical SEO audit.,Olga Zarzeczna,0,14,PERSON,
Olga Zarzeczna talks with Jason Barnard about the secrets of a good technical SEO audit.,Jason Barnard,26,39,PERSON,
Brooke Chapman talks with Jason Barnard about stop giving strategy away and turn it into a revenue stream.,Brooke Chapman,0,14,PERSON,
Brooke Chapman talks with Jason Barnard about stop giving strategy away and turn it into a revenue stream.,Jason Barnard,26,39,PERSON,
The exclusive event for C-level executives of top fashion retailers in Europe (brands and marketplaces). 14 &amp; 15 September 2022 in Brussels.,Europe,71,77,LOC,
The exclusive event for C-level executives of top fashion retailers in Europe (brands and marketplaces). 14 &amp; 15 September 2022 in Brussels.,14,105,107,CARDINAL,
The exclusive event for C-level executives of top fashion retailers in Europe (brands and marketplaces). 14 &amp; 15 September 2022 in Brussels.,15 September 2022,114,131,DATE,
The exclusive event for C-level executives of top fashion retailers in Europe (brands and marketplaces). 14 &amp; 15 September 2022 in Brussels.,Brussels,135,143,GPE,
"Join us for food, fun, fellowship, giveaways, music from alumni, parent and alumni stories for hope at the Gratitude Breakfast.",the Gratitude Breakfast,103,126,FAC,
Anton Shulke talks with Jason Barnard about their memories since the start of Kalicube Tuesdays live event series.,Anton Shulke,0,12,PERSON,
