Text,Lemma,PoS,Tag,Dep,Shape,Sentiment
"Novi, Michigan, United States",6,6,6,6,6,6
"Boston, Massachusetts, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Medford, Massachusetts, United States",6,6,6,6,6,6
"Seongnam, Kyonggi-do, South Korea",8,8,8,8,8,8
"Irvine, California, United States",6,6,6,6,6,6
"Fribourg, Fribourg, Switzerland",5,5,5,5,5,5
"Grove City, Ohio, United States",7,7,7,7,7,7
"Bengaluru, Karnataka, India",5,5,5,5,5,5
"Bellevue, Washington, United States",6,6,6,6,6,6
"Waltham, Massachusetts, United States",6,6,6,6,6,6
"Los Angeles, California, United States",7,7,7,7,7,7
"Valley Forge, Pennsylvania, United States",7,7,7,7,7,7
"Alameda, California, United States",6,6,6,6,6,6
"Santa Clara, California, United States",7,7,7,7,7,7
"Paris, Ile-de-France, France",9,9,9,9,9,9
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"Miami, Florida, United States",6,6,6,6,6,6
"London, England, United Kingdom",6,6,6,6,6,6
"Las Vegas, Nevada, United States",7,7,7,7,7,7
"Issy-les-moulineaux, Ile-de-France, France",13,13,13,13,13,13
"Mississauga, Ontario, Canada",5,5,5,5,5,5
"Atlanta, Georgia, United States",6,6,6,6,6,6
"Noida, Uttar Pradesh, India",6,6,6,6,6,6
"Los Angeles, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Munich, Bayern, Germany",5,5,5,5,5,5
"Espoo, Southern Finland, Finland",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Parel, Maharashtra, India",5,5,5,5,5,5
"Miami, Florida, United States",6,6,6,6,6,6
"Québec, Ontario, Canada",5,5,5,5,5,5
"Berlin, Berlin, Germany",5,5,5,5,5,5
"Scottsdale, Arizona, United States",6,6,6,6,6,6
"Santa Monica, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"London, England, United Kingdom",6,6,6,6,6,6
"Tempe, Arizona, United States",6,6,6,6,6,6
"Noida, Uttar Pradesh, India",6,6,6,6,6,6
"Lekki, Lagos, Nigeria",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"London, England, United Kingdom",6,6,6,6,6,6
"London, England, United Kingdom",6,6,6,6,6,6
"Charlotte, North Carolina, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"New Delhi, Delhi, India",6,6,6,6,6,6
"Tel Aviv, Tel Aviv, Israel",7,7,7,7,7,7
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Moscow, Moscow City, Russian Federation",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Raleigh, North Carolina, United States",7,7,7,7,7,7
"Hayward, California, United States",6,6,6,6,6,6
"Miami, Florida, United States",6,6,6,6,6,6
"Chicago, Illinois, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Brooklyn, New York, United States",7,7,7,7,7,7
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"Zug, Zug, Switzerland",5,5,5,5,5,5
"Philadelphia, Pennsylvania, United States",6,6,6,6,6,6
"Gurgaon, Haryana, India",5,5,5,5,5,5
"Copenhagen, Hovedstaden, Denmark",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Munich, Bayern, Germany",5,5,5,5,5,5
"Dallas, Texas, United States",6,6,6,6,6,6
"Austin, Texas, United States",6,6,6,6,6,6
"Miami, Florida, United States",6,6,6,6,6,6
"Santa Barbara, California, United States",7,7,7,7,7,7
"Wakefield, Massachusetts, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Charlotte, North Carolina, United States",7,7,7,7,7,7
"London, England, United Kingdom",6,6,6,6,6,6
"London, England, United Kingdom",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Dhaka, Dhaka, Bangladesh",5,5,5,5,5,5
"Atlanta, Georgia, United States",6,6,6,6,6,6
"Beijing, Beijing, China",5,5,5,5,5,5
"Boston, Massachusetts, United States",6,6,6,6,6,6
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"Purchase, New York, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Plantation, Florida, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"South San Francisco, California, United States",8,8,8,8,8,8
"Tokyo, Tokyo, Japan",5,5,5,5,5,5
"Hayward, California, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"New York, New York, United States",8,8,8,8,8,8
"Kirkland, Washington, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"Scottsdale, Arizona, United States",6,6,6,6,6,6
"Tempe, Arizona, United States",6,6,6,6,6,6
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"Madison, Wisconsin, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Zürich, Zurich, Switzerland",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Seongnam, Kyonggi-do, South Korea",8,8,8,8,8,8
"Gurgaon, Haryana, India",5,5,5,5,5,5
"Nairobi, Nairobi Area, Kenya",6,6,6,6,6,6
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Mountain View, California, United States",7,7,7,7,7,7
"Bangalore, Karnataka, India",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Sydney, New South Wales, Australia",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Beijing, Beijing, China",5,5,5,5,5,5
"Cambridge, Massachusetts, United States",6,6,6,6,6,6
"Oslo, Oslo, Norway",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Houston, Texas, United States",6,6,6,6,6,6
"Birmingham, Alabama, United States",6,6,6,6,6,6
"Middletown, Delaware, United States",6,6,6,6,6,6
"Scottsdale, Arizona, United States",6,6,6,6,6,6
"Bangalore, Karnataka, India",5,5,5,5,5,5
"San Jose, California, United States",7,7,7,7,7,7
"Hyderabad, Andhra Pradesh, India",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Islamabad, Islamabad, Pakistan",5,5,5,5,5,5
"Waltham, Massachusetts, United States",6,6,6,6,6,6
"Bengaluru, Karnataka, India",5,5,5,5,5,5
"London, England, United Kingdom",6,6,6,6,6,6
"Barcelona, Catalonia, Spain",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Tempe, Arizona, United States",6,6,6,6,6,6
"Austin, Texas, United States",6,6,6,6,6,6
"San Mateo, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Everett, Washington, United States",6,6,6,6,6,6
"Mexico City, Distrito Federal, Mexico",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Louisville, Colorado, United States",6,6,6,6,6,6
"Madison, Wisconsin, United States",6,6,6,6,6,6
"Gurgaon, Haryana, India",5,5,5,5,5,5
"Washington, District of Columbia, United States",8,8,8,8,8,8
"Miami, Florida, United States",6,6,6,6,6,6
"Nairobi, Nairobi Area, Kenya",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Dubai, Dubai, United Arab Emirates",7,7,7,7,7,7
"Boston, Massachusetts, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Bangalore, Karnataka, India",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Cleveland, Ohio, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"London, England, United Kingdom",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"New Orleans, Louisiana, United States",7,7,7,7,7,7
"São Paulo, Sao Paulo, Brazil",7,7,7,7,7,7
"Washington, District of Columbia, United States",8,8,8,8,8,8
"Sunnyvale, California, United States",6,6,6,6,6,6
"Oakland, California, United States",6,6,6,6,6,6
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Miami Beach, Florida, United States",7,7,7,7,7,7
"Üsküdar, Istanbul, Turkey",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"New Delhi, Delhi, India",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Berlin, Berlin, Germany",5,5,5,5,5,5
"New Philadelphia, Ohio, United States",7,7,7,7,7,7
"Mountain View, California, United States",7,7,7,7,7,7
"Potomac, Maryland, United States",6,6,6,6,6,6
"Manchester, Manchester, United Kingdom",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"Dubai, Dubai, United Arab Emirates",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Vancouver, British Columbia, Canada",6,6,6,6,6,6
"Cape Town, NA - South Africa, South Africa",10,10,10,10,10,10
"Hamburg, Hamburg, Germany",5,5,5,5,5,5
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Plymouth, Michigan, United States",6,6,6,6,6,6
"Munich, Bayern, Germany",5,5,5,5,5,5
"Furlong, Pennsylvania, United States",6,6,6,6,6,6
"Berkeley, California, United States",6,6,6,6,6,6
"Austin, Texas, United States",6,6,6,6,6,6
"San Jose, California, United States",7,7,7,7,7,7
"Chester, Cheshire, United Kingdom",6,6,6,6,6,6
"London, England, United Kingdom",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Budapest, Budapest, Hungary",5,5,5,5,5,5
"Mountain View, California, United States",7,7,7,7,7,7
"Haryana, Haryana, India",5,5,5,5,5,5
"Dallas, Texas, United States",6,6,6,6,6,6
"Munich, Bayern, Germany",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Berlin, Berlin, Germany",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"London, England, United Kingdom",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Los Angeles, California, United States",7,7,7,7,7,7
"Morrisville, North Carolina, United States",7,7,7,7,7,7
"Emeryville, California, United States",6,6,6,6,6,6
"Irving, Texas, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Miami, Florida, United States",6,6,6,6,6,6
"San Mateo, California, United States",7,7,7,7,7,7
"Seattle, Washington, United States",6,6,6,6,6,6
"Gurgaon, Haryana, India",5,5,5,5,5,5
"Shanghai, Shanghai, China",5,5,5,5,5,5
"Bangalore, Karnataka, India",5,5,5,5,5,5
"New Delhi, Delhi, India",6,6,6,6,6,6
"Lagos, Lagos, Nigeria",5,5,5,5,5,5
"London, England, United Kingdom",6,6,6,6,6,6
"Los Angeles, California, United States",7,7,7,7,7,7
"Bengaluru, Karnataka, India",5,5,5,5,5,5
"Falls Church, Virginia, United States",7,7,7,7,7,7
"Santa Clara, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"São Paulo, Sao Paulo, Brazil",7,7,7,7,7,7
"Seattle, Washington, United States",6,6,6,6,6,6
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Washington, District of Columbia, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"Pune, Maharashtra, India",5,5,5,5,5,5
"Herndon, Virginia, United States",6,6,6,6,6,6
"Palo Alto, California, United States",7,7,7,7,7,7
"Oakland, California, United States",6,6,6,6,6,6
"Paris, Ile-de-France, France",9,9,9,9,9,9
"San Jose, California, United States",7,7,7,7,7,7
"Ho Chi Minh City, NA - Vietnam, Vietnam",10,10,10,10,10,10
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Bengaluru, Karnataka, India",5,5,5,5,5,5
"Jakarta, Jakarta Raya, Indonesia",6,6,6,6,6,6
"Helsinki, Southern Finland, Finland",6,6,6,6,6,6
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Barcelona, Catalonia, Spain",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"New York, New York, United States",8,8,8,8,8,8
"Mill Valley, California, United States",7,7,7,7,7,7
"Berlin, Berlin, Germany",5,5,5,5,5,5
"Washington, District of Columbia, United States",8,8,8,8,8,8
"Berlin, Berlin, Germany",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Boulder, Colorado, United States",6,6,6,6,6,6
"Dallas, Texas, United States",6,6,6,6,6,6
"Kirkland, Washington, United States",6,6,6,6,6,6
"Frauenfeld, Thurgau, Switzerland",5,5,5,5,5,5
"San Jose, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Pasadena, California, United States",6,6,6,6,6,6
"Mill Valley, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"Tustin, California, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Reykjavík, Gullbringusysla, Iceland",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Chicago, Illinois, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Brooklyn, New York, United States",7,7,7,7,7,7
"Beverly Hills, California, United States",7,7,7,7,7,7
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Minneapolis, Minnesota, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Louisville, Kentucky, United States",6,6,6,6,6,6
"Waterloo, Ontario, Canada",5,5,5,5,5,5
"Waltham, Massachusetts, United States",6,6,6,6,6,6
"Cambridge, Massachusetts, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Surry Hills, New South Wales, Australia",8,8,8,8,8,8
"Tampa, Florida, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Haryana, Haryana, India",5,5,5,5,5,5
"Menlo Park, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"San Diego, California, United States",7,7,7,7,7,7
"Chicago, Illinois, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Mooresville, North Carolina, United States",7,7,7,7,7,7
"Seattle, Washington, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Cambridge, Massachusetts, United States",6,6,6,6,6,6
"Mexico City, Distrito Federal, Mexico",7,7,7,7,7,7
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Redwood City, California, United States",7,7,7,7,7,7
"Boston, Massachusetts, United States",6,6,6,6,6,6
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Gaithersburg, Maryland, United States",6,6,6,6,6,6
"London, England, United Kingdom",6,6,6,6,6,6
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Tiptur, Karnataka, India",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Mountain View, California, United States",7,7,7,7,7,7
"Chester, Cheshire, United Kingdom",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"London, England, United Kingdom",6,6,6,6,6,6
"Berlin, Berlin, Germany",5,5,5,5,5,5
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"Las Vegas, Nevada, United States",7,7,7,7,7,7
"Fort Lee, New Jersey, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"Milpitas, California, United States",6,6,6,6,6,6
"Berlin, Berlin, Germany",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Boston, Massachusetts, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"London, England, United Kingdom",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Arkansas City, Arkansas, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Santa Clara, California, United States",7,7,7,7,7,7
"Toronto, Ontario, Canada",5,5,5,5,5,5
"Haryana, Haryana, India",5,5,5,5,5,5
"London, England, United Kingdom",6,6,6,6,6,6
"Redwood City, California, United States",7,7,7,7,7,7
"Wilmington, Massachusetts, United States",6,6,6,6,6,6
"Seattle, Washington, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Fort Worth, Texas, United States",7,7,7,7,7,7
"Bethesda, Maryland, United States",6,6,6,6,6,6
"Overland Park, Kansas, United States",7,7,7,7,7,7
"Chennai, Tamil Nadu, India",6,6,6,6,6,6
"Austin, Texas, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Ilupeju, Ekiti, Nigeria",5,5,5,5,5,5
"Atlanta, Georgia, United States",6,6,6,6,6,6
"New Delhi, Delhi, India",6,6,6,6,6,6
"Palo Alto, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Durham, Durham, United Kingdom",6,6,6,6,6,6
"San Diego, California, United States",7,7,7,7,7,7
"San Jose, California, United States",7,7,7,7,7,7
"Los Angeles, California, United States",7,7,7,7,7,7
"Phoenix, Arizona, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Zürich, Zurich, Switzerland",5,5,5,5,5,5
"Saint Paul, Minnesota, United States",7,7,7,7,7,7
"Goleta, California, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Solihull, Solihull, United Kingdom",6,6,6,6,6,6
"Mesa, Arizona, United States",6,6,6,6,6,6
"London, England, United Kingdom",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Beijing, Beijing, China",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"Paris, Ile-de-France, France",9,9,9,9,9,9
"San Francisco, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"San Jose, California, United States",7,7,7,7,7,7
"Tempe, Arizona, United States",6,6,6,6,6,6
"Cambridge, Massachusetts, United States",6,6,6,6,6,6
"Needham, Massachusetts, United States",6,6,6,6,6,6
"Ellicott City, Maryland, United States",7,7,7,7,7,7
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"Roswell, Georgia, United States",6,6,6,6,6,6
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"Kuala Lumpur, Kuala Lumpur, Malaysia",7,7,7,7,7,7
"Burlington, Massachusetts, United States",6,6,6,6,6,6
"Buenos Aires, Distrito Federal, Argentina",7,7,7,7,7,7
"Los Angeles, California, United States",7,7,7,7,7,7
"Coppell, Texas, United States",6,6,6,6,6,6
"Boston, Massachusetts, United States",6,6,6,6,6,6
"Houston, Texas, United States",6,6,6,6,6,6
"Busan, Pusan-jikhalsi, South Korea",8,8,8,8,8,8
"Taipei, T'ai-pei, Taiwan",7,7,7,7,7,7
"Austin, Texas, United States",6,6,6,6,6,6
"Karlstad, Varmlands Lan, Sweden",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Cambridge, Massachusetts, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"San Francisco, California, United States",7,7,7,7,7,7
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Melbourne, Victoria, Australia",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Madrid, Madrid, Spain",5,5,5,5,5,5
"Fort Lee, New Jersey, United States",8,8,8,8,8,8
"Omaha, Nebraska, United States",6,6,6,6,6,6
"Milwaukee, Wisconsin, United States",6,6,6,6,6,6
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Atlanta, Georgia, United States",6,6,6,6,6,6
"Bangalore, Karnataka, India",5,5,5,5,5,5
"Edmonton, Alberta, Canada",5,5,5,5,5,5
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"London, England, United Kingdom",6,6,6,6,6,6
"Midland, Texas, United States",6,6,6,6,6,6
"Mountain View, California, United States",7,7,7,7,7,7
"Johannesburg, NA - South Africa, South Africa",9,9,9,9,9,9
"London, England, United Kingdom",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Melbourne, Victoria, Australia",5,5,5,5,5,5
"Redwood City, California, United States",7,7,7,7,7,7
"Burnaby, British Columbia, Canada",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Sacramento, California, United States",6,6,6,6,6,6
"Palo Alto, California, United States",7,7,7,7,7,7
"San Francisco, California, United States",7,7,7,7,7,7
"Stockholm, Stockholms Lan, Sweden",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Leawood, Kansas, United States",6,6,6,6,6,6
"Atlanta, Georgia, United States",6,6,6,6,6,6
"San Jose, California, United States",7,7,7,7,7,7
"Toronto, Ontario, Canada",5,5,5,5,5,5
"Mountain View, California, United States",7,7,7,7,7,7
"Ann Arbor, Michigan, United States",7,7,7,7,7,7
"Warwick, Warwickshire, United Kingdom",6,6,6,6,6,6
"Lehi, Utah, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Nairobi, Nairobi Area, Kenya",6,6,6,6,6,6
"Mountain View, California, United States",7,7,7,7,7,7
"Abingdon, Oxfordshire, United Kingdom",6,6,6,6,6,6
"Cincinnati, Ohio, United States",6,6,6,6,6,6
"Irvine, California, United States",6,6,6,6,6,6
"New York, New York, United States",8,8,8,8,8,8
"Washington, District of Columbia, United States",8,8,8,8,8,8
"Corning, New York, United States",7,7,7,7,7,7
"Mountain View, California, United States",7,7,7,7,7,7
"London, England, United Kingdom",6,6,6,6,6,6
"Mountain View, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Bangkok, Krung Thep, Thailand",6,6,6,6,6,6
"Seattle, Washington, United States",6,6,6,6,6,6
"Bengaluru, Karnataka, India",5,5,5,5,5,5
"New York, New York, United States",8,8,8,8,8,8
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Mountain View, California, United States",7,7,7,7,7,7
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"Palo Alto, California, United States",7,7,7,7,7,7
"New York, New York, United States",8,8,8,8,8,8
"Chicago, Illinois, United States",6,6,6,6,6,6
"Beijing, Beijing, China",5,5,5,5,5,5
"London, England, United Kingdom",6,6,6,6,6,6
"San Diego, California, United States",7,7,7,7,7,7
"Singapore, Central Region, Singapore",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Nashville, Tennessee, United States",6,6,6,6,6,6
"Bengaluru, Karnataka, India",5,5,5,5,5,5
"Chicago, Illinois, United States",6,6,6,6,6,6
"San Francisco, California, United States",7,7,7,7,7,7
"Palo Alto, California, United States",7,7,7,7,7,7
"Chennai, Tamil Nadu, India",6,6,6,6,6,6
"Santa Clara, California, United States",7,7,7,7,7,7
"Mumbai, Maharashtra, India",5,5,5,5,5,5
"Shanghai, Shanghai, China",5,5,5,5,5,5
"Netanya, HaMerkaz, Israel",5,5,5,5,5,5
"Toronto, Ontario, Canada",5,5,5,5,5,5
"Durham, North Carolina, United States",7,7,7,7,7,7
"Zug, Zug, Switzerland",5,5,5,5,5,5
"Berlin, Berlin, Germany",5,5,5,5,5,5
"San Francisco, California, United States",7,7,7,7,7,7
"Santa Clara, California, United States",7,7,7,7,7,7
